author_repo,wf_contents,security_policy
AccelerateHS/accelerate,ci-linux' 'active' '5222011' 'ci-macos' 'active' '5222012' 'ci-windows' 'active' '5222013,
agentm/project-m36,CI' 'active' '2075984,
pcapriotti/optparse-applicative,Haskell-CI' 'active' '7126786,
superfluid-finance/protocol-monorepo,Build Examples' 'active' '12182769' 'CI | Feature Branches' 'active' '12182770' 'CD | Create PR Artifact' 'active' '12182968' 'CI | Canary (Dev)' 'active' '12182970' 'Deploy to Testnets' 'active' '12182972' 'Publish PR Packages' 'active' '12182974' 'Publish Release Package' 'active' '12182975' 'Run Ethereum Contracts Script' 'active' '12182976' 'Deploy Subgraph' 'active' '12184883' 'CD | Create ethereum-contracts Stable Release Draft' 'active' '20134739' 'CD | Create SDK-Core Stable Release Draft' 'active' '20134740' 'CD | Create SDK-Redux Stable Release Draft' 'active' '20134742' 'CD | Create Subgraph Stable Release Draft' 'active' '21074382' 'XKCD Comic Relief' 'active' '26030902' 'Reusable Workflow | Setup' ' Deploy and Test Local Subgraph' 'active' '26658340' 'Reusable Workflow | Test SDK Core' 'active' '26658341' 'Reusable Workflow | Test Subgraph on Previous SDK-Core Versions' 'active' '26658342' 'CI | Pre-Release Draft SDK Core Integration Test' 'active' '26683213' 'CI | Pre-Release Draft Subgraph Integration Test' 'active' '26683214' 'CI (testing) | Docs' 'active' '26898008' 'Update EVM Contracts Docs' 'active' '27397350' 'Verify on Etherscan' 'active' '28401244' 'Daily protocol-monorepo slack message' 'active' '28635315' 'Reusable Workflow | Check SDK-Core Schema Against Deployed Subgraphs' 'active' '29515235' 'Daily Subgraph and Query Sync Check' 'active' '29515236' 'Placeholder for testing' 'active' '30493269' 'List Super Token' 'active' '30547288' 'Reusable Workflow | Test Spec Haskell' 'active' '31022986' 'Deploy to Mainnet' 'active' '35439263' 'Changelog Reminder' 'active' '37884968' 'Reusable Workflow | Deploy Subgraph' 'active' '42358509' 'Reusable Workflow | Automation Contracts' 'active' '42981870' 'CI' 'disabled_manually' '1047508' 'CI Feature Branches' 'disabled_manually' '5226795' 'Build Examples' 'disabled_manually' '5721147' 'Create js-sdk v0.6 LTS Release Draft' 'disabled_manually' '20132385' 'Destroy Outdated PR Packages' 'disabled_manually' '20950800,
phuhl/linux_notification_center,CI' 'active' '4917439,
mrkkrp/megaparsec,CI' 'active' '1850304,
obsidiansystems/obelisk,,
erkmos/haskell-companies,,
tweag/ormolu,Build binaries' 'active' '2462645' 'CI' 'active' '44424461' 'Build Ormolu Live' 'active' '13067959,
composewell/streamly,Haskell CI' 'active' '116471' 'Check allocations' 'active' '3249295' 'Regression checking' 'active' '18794370' 'Regression checking - PR' 'active' '19153530' '.github/workflows/regression-check-manual.yml' 'active' '19155326' 'Regression checking' 'active' '23331672' 'Packdiff' 'active' '26709700' 'Check commit message style' 'active' '36704867,
