author_repo,wf_contents,security_policy
microsoft/react-native-code-push,React-native-code-push CI' 'active' '639383,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'If you believe you have found a security vulnerability in any Microsoftowned' 'repository that meets Microsofts definition of a security vulnerability' 'please report it to us as described below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send email to securemicrosoftcom' 'If possible encrypt your message with our PGP key please download it from the' 'Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
wix/react-native-calendars,pages-build-deployment' 'active' '19053681,
i18next/react-i18next,,
react-native-image-picker/react-native-image-picker,,
DylanVann/react-native-fast-image,ci' 'active' '13386419,
akveo/kittenTricks,Build' 'active' '168768' 'Publish Expo Preview and deploy to Netlify' 'active' '548080,
ptomasroos/react-native-scrollable-tab-view,,
software-mansion/react-native-reanimated,Publish to GitHub Pages' 'active' '1040438' 'Autosquash' 'active' '1131619' 'Validate C++' 'active' '8635485' 'Test Android build' 'active' '12666616' 'Test iOS build' 'active' '12668057' 'Test TypeScript and Lint' 'active' '12730622' 'Test Example App TypeScript and Lint' 'active' '12730623' 'Test docs build' 'active' '12886414' 'Java Lint' 'active' '14100856' 'pages-build-deployment' 'active' '16766808' 'Check issue template' 'active' '17405115' 'Check for reproduction' 'active' '17405116' 'Check for platforms' 'active' '17405117' 'Check for stale issues' 'active' '18547399' 'Test Reanimated build on different react-native versions' 'active' '21949107' 'Test tvOS build' 'active' '23251093' 'Test FabricExample App TypeScript and Lint' 'active' '25573159' 'Test TypeScript and Lint' 'active' '25573837' 'Build nightly npm package' 'active' '25584937' 'Build release npm package' ' Reanimated 2' 'active' '29303763' 'Build release npm package' ' Reanimated 3' 'active' '29303764' 'Build release npm package' ' Reanimated test' 'active' '29361928' 'Test tvOS build' 'active' '35450115' 'Test monorepo build' 'active' '36840527' 'Check bundle size on web' 'active' '37005458' 'Validate iOS' 'active' '37961379' 'Test V8 on Android' 'active' '39529254' 'Lint SWC plugin' 'active' '39603088' 'Build SWC plugin' 'active' '39603090' 'Test SWC plugin' 'active' '39611322' 'Test monorepo build' 'active' '39821521' 'Test build in monorepo' 'active' '39837778' 'Test build in monorepo' 'active' '40055743' 'Build npm package' 'active' '40055744' 'Test build on Windows' 'active' '40085123,
fangwei716/30-days-of-react-native,,
zo0r/react-native-push-notification,Close stale issues' 'active' '998129,
