author_repo,wf_contents,security_policy
jquery/jquery,Code scanning - action' 'active' '1692256' 'CI' 'active' '3085029,SSuuppppoorrtteedd VVeerrssiioonnss' 'The latest released version of jQuery is supported' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please email securityjquerycom and we will respond as quickly as possible' 'If the vulnerability is considered valid and accepted a patch will be made for' 'the latest jQuery version If the vulnerability is deemed invalid no further' 'action is required
alvarotrigo/fullPage.js,,
NervJS/taro,Node CI' 'active' '5212' 'Node CI' 'active' '208509' 'publish' 'active' '1129370' 'Deploy to Netlify' 'active' '1217233' 'Publish build/taro to GitHub and TCB' 'active' '1217520' 'Publish root to TCB' 'active' '1217521' 'Auto reviews' 'active' '1226931' 'pages-build-deployment' 'active' '16724128' 'Dependabot' 'active' '31589242' 'Sync Components types' 'active' '37135011,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' '   Security fix for ReDoS' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'People are welcomed to report a vulnerability by sending an Email to' 'ttaarroojjddccoomm or ttaarrooddeevvjjddccoommAlso PR or Issues are welcomed too' 'Vulnerability will be fixed and publish in one or two weeks
cheeriojs/cheerio,Benchmark' 'active' '4537033' 'CI' 'active' '4523183' 'CodeQL' 'active' '4523302' 'Dependabot auto-merge' 'active' '11255348' 'Lint' 'active' '4537005' 'Deploy TypeDoc docs to GitHub Pages' 'active' '4421305' 'Update Sponsors' 'active' '8826130' 'pages-build-deployment' 'active' '16607440,
select2/select2,Package Deployment' 'active' '189284' 'CI' 'active' '20361' 'Package Deployment' 'active' '257898,
nhn/tui.editor,Editor Check Types' 'active' '11135119' 'detect runtime error' 'active' '1351516' 'Editor Lint Code Base' 'active' '11135120' 'Plugin Unit' ' Integration Test' 'active' '11135118' 'Cdn Publish' 'active' '11935159' 'Doc Publish' 'active' '11935160' 'Wrapper Npm Publish' 'active' '12263441' 'Npm Publish' 'active' '11935161' 'Editor Unit' ' Integration Test' 'active' '11135117' 'pages-build-deployment' 'active' '23060177,
selectize/selectize.js,Update Contributors' 'active' '15332470' 'CodeQL' 'active' '9884565' 'Node.js CI' 'active' '3333994' 'Mark stale issues and pull requests' 'active' '4618608' 'pages-build-deployment' 'active' '29922074,SSuuppppoorrtteedd VVeerrssiioonnss' 'The following versions are currently being supported with security updates' 'VVeerrssiioonn  SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' 'x   ' '  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'File an issue with details and create a pull request with proposed changes' '     Open an issue
pandao/editor.md,,
PuerkitoBio/goquery,test' 'active' '14572953,
jessepollak/card,,
