author_repo,wf_contents,security_policy
selectize/selectize.js,Update Contributors' 'active' '15332470' 'CodeQL' 'active' '9884565' 'Node.js CI' 'active' '3333994' 'Mark stale issues and pull requests' 'active' '4618608' 'pages-build-deployment' 'active' '29922074,SSuuppppoorrtteedd VVeerrssiioonnss' 'The following versions are currently being supported with security updates' 'VVeerrssiioonn  SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' 'x   ' '  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'File an issue with details and create a pull request with proposed changes' '     Open an issue
sparanoid/chinese-copywriting-guidelines,Test' 'active' '24959694,
cobiwave/simplefolio,Portfolio' 'active' '7445738,
primer/css,CI' 'active' '39882' 'CI' 'active' '129648' 'Primer CSS' 'active' '7019904' 'Release' 'active' '7170599' 'Release' 'active' '7201107' 'Release' 'active' '7507134' 'Deploy' 'active' '7537402' 'Deploy' 'active' '7539828' 'Deploy' 'active' '7565239' 'Stale' 'active' '7577711' 'Triage' 'active' '7614155' 'Welcome' 'active' '7692171' 'Bundle stats' 'active' '7777125' 'Welcome' 'active' '7782509' 'Next Major Pull Request' 'active' '16010216' 'axe' 'active' '23290586' 'pages-build-deployment' 'active' '24453978' 'CodeQL' 'active' '24881011,
jessepollak/card,,
coreui/coreui-free-bootstrap-admin-template,,
wenzhixin/bootstrap-table,Deploy Site' 'active' '25542845' 'Test' 'active' '25578467' 'pages-build-deployment' 'active' '24805128,
tachyons-css/tachyons,,
picturepan2/spectre,,
stylus/stylus,CI' 'active' '11713413,SSuuppppoorrtteedd VVeerrssiioonnss' 'Latest only' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Security issues can be reported at Stylus Github Issues Since this software is' 'provided asis no follow up remediation or time lines are guaranteed
30-seconds/30-seconds-of-interviews,,
