author_repo,wf_contents,security_policy
FuckDoctors/rdm-builder,CI for redis desktop manager' 'active' '1858979,
GTRONICK/QSS,,
Jorgen-VikingGod/Qt-Frameless-Window-DarkStyle,,
xmikos/qspectrumanalyzer,,
Slicer/SlicerGitSVNArchive,,
Slicer/Slicer,CI' 'active' '15784807' 'codespell' 'active' '10440398' 'Commit Message Check' 'active' '37935067' 'CI' 'active' '21525220' 'Update Slicer.crt certificate bundle' 'active' '13185647,
leovan/SciHubEVA,Build latest version' 'active' '36339562,
cneben/QuickQanava,pages-build-deployment' 'active' '17637178' 'Linux Qt5 QMake g++' 'active' '25003387' 'Win64 Qt6 CMake msvc2019' 'active' '25003388' 'Win64 Qt5 QMake msvc2019' 'active' '41483235,
hustlei/QssStylesheetEditor,,
codilime/veles,,
martinrotter/rssguard,rssguard' 'active' '4111389,
cutelyst/cutelyst,CodeQL' 'active' '43374488' 'Tests' 'active' '43585476,
nodegui/vue-nodegui,,
lesliefish/Qt,,
timi-liuliang/echo,,
juzzlin/Heimer,,
huihut/OpenCV-MinGW-Build,,
Rezonality/zep,Builds' 'active' '3896135,
lirios/fluid,CI' 'active' '1060079' 'Checks' 'active' '1123644' 'COPR' 'active' '1245322,
Shadowsocks-NET/Qv2ray,Build Android APK' 'active' '8638093' 'Qv2ray build matrix - cmake' 'active' '8638094' 'Build for Desktop' 'active' '12427195' 'Qv2ray Windows Installer' 'active' '8638091,
itay-grudev/SingleApplication,CI: Build Test' 'active' '23357781' 'Documentation' 'active' '27681746' 'pages-build-deployment' 'active' '27686064,
QtExcel/QXlsx,Android' 'disabled_manually' '234440' 'CMake' 'active' '39742380' 'CMake' 'active' '40340936' 'IOS' 'active' '234441' 'MacOS' 'active' '234442' 'Ubuntu' 'active' '109651' 'Windows' 'active' '234439' 'pages-build-deployment' 'active' '27545431,
ShowFL/Toou-2D,,
alex-spataru/QSimpleUpdater,Build' 'active' '4653018,
xmichelo/Beeftext,,
Ubpa/RenderLab,,
BatchDrake/SigDigger,BuildStableRelease' 'active' '29629251' 'CILinuxOnly' 'active' '35110760' 'CINoWindows' 'active' '29082615' 'CI' 'active' '15574416' 'DevelopReleaseLinuxOnly' 'active' '38108582' 'DevelopReleaseNoWindows' 'active' '29136984' 'develop-release' 'active' '15768896,
mcallegari/qlcplus,,
kraxarn/spotify-qt,Doxygen' 'active' '4377681' 'Linux' 'active' '7734249' 'CodeQL' 'active' '15805819' 'pages-build-deployment' 'active' '16558184' 'Windows (Qt 6' ' x64)' 'active' '18195390' 'Windows (Qt 5' ' x86)' 'active' '18401182' 'macOS' 'active' '18407206' 'Ubuntu' 'active' '19373307' 'Windows (MinGW)' 'active' '44158818,
Skycoder42/QtAutoUpdater,CI build' 'active' '380982,
422658476/MPV-EASY-Player,,
commontk/CTK,,
szieke/ScriptCommunicator_serial-terminal,,
Murmele/Gittyup,Gittyup (stage)' 'active' '681657' 'Gittyup' 'active' '17366192' 'pages-build-deployment' 'active' '24665356,
ithewei/hplayer,,
Bringer-of-Light/Qt-Nice-Frameless-Window,,
spyder-ide/qtawesome,Linux tests' 'active' '3815427' 'Macos tests' 'active' '3815428' 'Windows tests' 'active' '3815429,
olav-st/screencloud,,
mfreiholz/Qt-Advanced-Docking-System,,
Mudlet/Mudlet,automerge pull requests on updates' 'active' '156544' 'Update texts for translators' 'active' '726642' 'Update autocompletion in Mudlet' 'active' '764015' 'Update 3rdparty sources' 'active' '789274' '🔨 Build Mudlet' 'active' '1047013' 'Update Geyser docs' 'active' '1166517' 'CodeQL' 'active' '2801155' 'Link Linux/macOS PTBs to the updater (dblsqd)' 'active' '6044443' 'codespell' 'active' '12399879' 'Auto-format C++ code' 'active' '13427994' 'Danger' 'active' '13843325' 'DangerJS' 'active' '13890916' 'Microsoft C++ Code Analysis' 'active' '14620015' '🔍 Check improvements with Infer' 'active' '17962745' 'Pull request' 'active' '18295065' 'Update plural american english translations' 'active' '19848690' 'Generate a changelog' 'active' '21680669' 'Generate coder attribution' 'active' '23898611' 'Performance analysis' 'active' '32238851' '🔍 Check improvements with Mudlet's C++ style guide' 'disabled_manually' '6032272,
Skiars/SerialTool,,
wangwenx190/framelesshelper,CI: Build Test' 'active' '37298908,
quotient-im/Quaternion,CI' 'active' '4678538,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the latest released version of Quaternion is supported with security' 'updates Also an effort is put into supporting the latest released version on' 'most recent stable releases of each major Linux distribution Debian Ubuntu' 'Fedora OpenSuse Users of older Quaternion versions are strongly advised to' 'upgrade to the latest release  support of those versions is very limited if' 'provided at all If you cant do it because your Linux distribution is too old' 'you likely have other security problems as well upgrade your Linux' 'distribution' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you find a significant vulnerability or evidence of one use either of the' 'following contacts' '     send an email to Kitsune Ral or' '     reach out in Matrix to kitsunematrixorg if you can switch encryption' '      on' 'In any of these two options first indicate that you have such information do' 'not disclose it yet and wait for further instructions' 'By default we will give credit to anyone who reports a vulnerability in a' 'responsible way so that we can fix it before public disclosure If you want to' 'remain anonymous or pseudonymous instead please let us know we will gladly' 'respect your wishes' 'If you provide a security fix as a PR you have no way to remain anonymous you' 'also thereby lay out the vulnerability itself so this is NOT the right way for' 'undisclosed vulnerabilities whether or not you want to stay incognito' 'TTiimmeelliinnee aanndd ccoommmmiittmmeennttss' 'Initial reaction to the message about a vulnerability see above will be no' 'more than  days From the moment of the private report or public disclosure' 'if it hasnt been reported earlier in private of each vulnerability we take' 'effort to fix it on priority before any other issues In case of' 'vulnerabilities with CVSS v score of  and higher the commitment is to' 'provide a workaround within  days and a full fix within  days after the' 'specific information on the vulnerability has been reported to the project by' 'any means in private or in public For vulnerabilities with lower score there' 'is no commitment on the timeline only prioritisation The full fix doesnt' 'imply that all software functionality remains accessible in the worst case the' 'vulnerable functionality may be disabled or removed to prevent the attack
ddobrev/QtSharp,,
vinipsmaker/tufao,,
emqx/qmqtt,,
czyt1988/SARibbon,CMake' 'active' '41638984,
BradyBrenot/huestacean,,
miurahr/aqtinstall,Test on GH actions environment' 'active' '613180' 'Milestone Closure' 'active' '786612' 'Check and unittest' 'active' '7409185' 'Check tox tests' ' lint and types' 'active' '7412312' 'Install old version' 'active' '9245275' 'CodeQL' 'active' '11600276' 'Check combinations.json' 'active' '11603354' 'Upload release artifacts' 'active' '13227265' 'Publish Python 🐍 distributions 📦 to PyPI' 'active' '14297258' 'build standalone exe for windows' 'active' '35152932' 'Snyk scanner' 'active' '40992767,
kitech/qt.go,,
Mahlet-Inc/hobbits,,
coslyk/moonplayer,Build' 'active' '14687770,
ondrejbudai/hidviz,,
nspire-emus/firebird,Build for Android (Qt6)' 'active' '44070760' 'Build for Android' 'active' '42200985' 'Build macOS' 'active' '42065051' 'CI' 'active' '4176898' 'Build for Qt for WebAssembly' 'active' '44225870' 'Build for Windows' 'active' '42154182,
VelsonWang/HmiFuncDesigner,,
ftylitak/qzxing,,
texmacs/texmacs,,
KLayout/klayout,Build Python Wheels' 'active' '25530878,
witalihirsch/qBitTorrent-fluent-theme,,
KDAB/cxx-qt,deploy book' 'active' '20591425' 'cxx-qt tests' 'active' '18099689' 'manually deploy book' 'active' '20591426' 'pages-build-deployment' 'active' '20595722,
kefir500/apk-editor-studio,Build' 'active' '2786679,
jkriege2/JKQtPlotter,CodeQL' 'active' '24594690' 'Doxygen build&deploy' 'active' '24700049' 'pages-build-deployment' 'active' '24731515,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the most current release is supported for security updates' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report vulnerabilities by opening a GitHub ISSUE or by opening a PULL' 'REQUEST that fixes the issue Please also ensure to check whether your' 'vulnerability has already been reported
Cubitect/cubiomes-viewer,,
kanryu/quickviewer,pages-build-deployment' 'active' '21210761,
abhiTronix/raspberry-pi-cross-compilers,CI Builder Pi[0-1]' 'active' '495043' 'CI Builder Pi[2-3]' 'active' '495044' 'CI Builder Pi[3+]' 'active' '495045' 'CI Builder Pi[64]' 'active' '495046' 'CI Builder Pi[Desktop]' 'active' '2384328' 'CI Docs Deployer' 'active' '3929579,
district10/cmake-templates,,
Project-LemonLime/Project_LemonLime,MacOS' 'active' '645531' 'Windows' 'active' '645533' 'Update release files hash' 'active' '1998169' 'All Source Files' 'active' '2002496' 'CPack - DEB - Debian' 'active' '2004978' 'CPack - DEB - Ubuntu' 'active' '2004979' 'Lemon build matrix - AppImage' 'active' '2163472' 'Check Clang Format' 'active' '2172550' 'MacOS Qt6' 'active' '4223798' 'Windows Qt6' 'active' '4223799' 'Linux Static' 'active' '14855051,
sergeykhbr/riscv_vhdl,,
abdularis/LAN-Share,,
azadkuh/qhttp,,
ArsMasiuk/qvge,,
tobimensch/aqemu,,
busimus/cutelog,,
cc20110101/RedisView,,
QuasarApp/CQtDeployer,CodeQL' 'active' '2033729,
powertab/powertabeditor,Build' 'active' '55892' 'Snap Package' 'active' '16992560,
Nadrin/Quartz,,
Alexhuszagh/BreezeStyleSheets,,
Skycoder42/QHotkey,Build' 'active' '13790454,
Furkanzmc/QML-Coding-Guide,,
hyOzd/serialplot,,
mujx/nheko,,
rangaofei/SSokit-qmake,pages-build-deployment' 'active' '16482202,
mirukana/mirage,,
Greedysky/TTKWidgetTools,,
openwall/johnny,,
HerikLyma/CPPWebFramework,,
Riey/kime,CI' 'active' '5034798' 'Release' 'active' '5074537,
xaos-project/XaoS,build' 'active' '300488,
qsaker/QtSwissArmyKnife,build-android' 'active' '3887527' 'build-ios' 'active' '3887528' 'build-macos' 'active' '3887529' 'build-ubuntu' 'active' '3887530' 'build-windows-mingw' 'active' '3887531' 'build-windows-msvc' 'active' '3887532' 'release' 'active' '4032818,
giowck/symphytum,,
ryanmcgrath/alchemy,,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Its early stages Open an issue and Ill likely respond pretty quickly
orbitalquark/textadept,cleanup' 'active' '2557142' 'release' 'active' '2557143' 'pages-build-deployment' 'active' '17082670,
qtinuum/QtnProperty,,
setvisible/DownZemAll,pages-build-deployment' 'active' '17704960' 'Deployment' 'active' '44312750,
bricke/Qt-AES,,
tonytony2020/Qt-Python-Binding-Examples,,
HappySeaFox/qsseditor,,
psi-im/psi,Fedora CI' 'active' '23566669' 'Nix CI' 'active' '30515080' 'Ubuntu CI' 'active' '23567599,
jiafeng5513/Evision,,
fiatjaf/jqview,,
julian-poidevin/MBPMid2010_GPUFix,,
czyt1988/sa,,
zorggish/FractalCryptGUI,,
daodaoliang/NBaseUiKit,,
wh201906/SerialTest,,
robertknight/Qt-Inspector,,
qxmpp-project/qxmpp,push-docs' 'active' '916849' 'tests' 'active' '836406,SSuuppppoorrtteedd VVeerrssiioonnss' 'The latest x stable release is supported Fixes for relevant bugs and' 'security issues are backported' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have found a security related issue it is best to email us instead of' 'opening a public issue If your message is very sensitive you may want to use' 'PGP but in most cases its not needed' 'NNaammee       EEmmaaiill aaddddrreessss      PPGGPP kkeeyy' 'Linus Jahn lnj AT kaidanim CDDCEBBEBBFBAAEB
bablosoft/BAS,,
OpenOrienteering/mapper,,
fpoussin/QtUsb,,
eiskaltdcpp/eiskaltdcpp,,
m-labs/artiq,,
samsonwang/LaunchyQt,,
tschnz/Live-Video-Magnification,,
BesLyric-for-X/BesLyric-for-X,,
gnibuoz/QRibbon,,
QxOrm/QxOrm,,
3nock/sub3suite,CodeQL' 'active' '26101720,
facontidavide/rosbag_editor,,
tishion/QCefView,,
flaviotordini/minitube,,
pytest-dev/pytest-qt,deploy' 'active' '41116866' 'build' 'active' '358960,
jurplel/install-qt-action,Test Installing Qt' 'active' '195918' 'CI' 'active' '300119,
qt-json/qt-json,,
jing332/xmly-downloader-qt5,,
pgaskin/NickelMenu,Build' 'active' '1101428' 'Release' 'active' '1172965' 'Test' 'active' '1224401' 'pages-build-deployment' 'active' '18359784,
huderlem/porymap,Build Porymap' 'active' '4200477' 'pages-build-deployment' 'active' '16927765,
ragnar-lodbrok/meow-sql,,
VioletGiraffe/file-commander,CI' 'active' '10306697,
Simsys/qhexedit2,,
yukiarrr/Il2cppSpy,,
Skycoder42/QtMvvm,,
eyllanesc/stackoverflow,question_63477276' 'disabled_manually' '2252762' 'question_63489592' 'disabled_manually' '2299366' 'question_63577032' 'disabled_manually' '2324555' 'generate_mysql_plugin' 'disabled_manually' '2715912,
qCring/QuickVtk,,
se7enXF/pyside2,,
Ultimaker/Uranium,CodeQL' 'active' '37864395' 'conan-package' 'active' '25007016' 'process-pull-request' 'active' '41872936' 'unit-test' 'active' '29851004' 'unit-test' 'active' '25007017,If you discover a vulnerability please let us know as soon as possible' 'viasecurityultimakercom Please do not take advantage of the vulnerability' 'and do not reveal the problem to others To allow us to resolve the issue' 'please do provide us with sufficient information to reproduce the problem
pbek/qmarkdowntextedit,Build' 'active' '2269216,
ilastik/ilastik,test' 'active' '19447375' 'conda-package' 'active' '15171197' 'deploy' 'active' '19421881' 'make release' 'active' '16731211' 'static-code-analysis' 'active' '20028605' 'static-code-analysis' 'active' '20023318' 'test-releases' 'active' '19437054,
BAILOOL/ANMS-Codes,Create codebase diagram' 'active' '12421400' 'Linter' 'active' '1966942,
oKcerG/SortFilterProxyModel,,
QNapi/qnapi,,
Larpon/QtFirebase,CI' 'active' '347955,
HamedMasafi/Nut,CI Build' 'active' '2009657,
juzzlin/DustRacing2D,,
CefView/QCefView,pages-build-deployment' 'active' '18620527' 'Build on Linux-x86_64' 'active' '26726962' 'Build on macOS-x86_64' 'active' '26726963' 'Build on Windows-x86_64' 'active' '26726964' 'Create Release' 'active' '26737390,
davy7125/polyphone,,
openairplay/openairplay,,
khanhas/zshelf,,
martin-pr/possumwood,Possumwood CI' 'active' '3746355' 'Possumwood Docs' 'active' '3747438,
francoism90/awesome-kde,,
BLumia/pineapple-pictures,macOS CI' 'active' '1118433' 'REUSE Compliance Check' 'active' '28502805' 'Ubuntu CI' 'active' '1606810' 'Windows CI' 'active' '27031565,
randrew/phantomstyle,,
Megaxela/QCodeEditor,,
seanchas116/qtimgui,qtimgui' 'active' '42658879,
qml-box2d/qml-box2d,Compile' 'active' '27187297' 'cpp-linter' 'active' '29013926,
ChungZH/notepanda,Build CI' 'active' '1175380' 'CPack - NSIS' 'active' '1550239' 'CPack - DEB' 'active' '1550290' 'Check Clang Format' 'active' '2019410,
dreamworksanimation/usdmanager,,
Dax89/QHexView,,
jcelerier/qml-creative-controls,,
zhengtianzuo/QtWidgetsExamples,,
OlivierLDff/Qaterial,🎨 Run Linter' 'active' '2905967' 'CodeQL' 'active' '11108937' '👷 Continuous Deployment' 'active' '1764700' '🔊 Notify QaterialOnline & Gallery' 'active' '1581302' '🔥 Remove old artifacts' 'active' '1768568' 'pages-build-deployment' 'active' '42957476,
SeriousAlexej/TabToolbar,,
swift/swift,,
my3rs/ImageQt,,
CasparCG/client,,
benlau/asyncfuture,,
akhenakh/mocs,,
RoboJackets/rrt,,
g-fb/haruna,Appimage Release Build' 'active' '8379191' 'Continuous AppImage build' 'active' '5837381,
iamantony/qtcsv,,
bpozdena/OneDriveGUI,,
