author_repo,wf_contents,security_policy
microsoft/ghcrawler,,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'If you believe you have found a security vulnerability in any Microsoftowned' 'repository that meets Microsofts definition of a security vulnerability' 'please report it to us as described below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send email to securemicrosoftcom' 'If possible encrypt your message with our PGP key please download it from the' 'Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
simonw/simonw,Build README' 'active' '1841822,
huchenme/hacker-tab-extension,Cypress Test' 'active' '755967' 'Unit test and build' 'active' '798967,
justjavac/auto-green,ci' 'active' '2397501,
bobheadxi/deployments,cleanup' 'active' '20395249' 'integration tests' 'active' '10853979' 'pipeline' 'active' '6059417' 'publish@v1' 'active' '20395250,
SDRausty/buildAPKs,Greetings' 'active' '406402' 'Labeler' 'active' '795284' 'Mark stale issues and pull requests' 'active' '36559' 'pages-build-deployment' 'active' '20409659,
skydoves/GithubFollows,,
AdiChat/Repository-Hunter,,
softprops/hubcaps,on pull request merge' ' delete the branch' 'active' '130588' 'Main' 'active' '1681154' 'pages-build-deployment' 'active' '19257095,
jcabi/jcabi-github,codecov' 'active' '29645109' 'mvn' 'active' '29645110' 'pdd' 'active' '33315866' 'xcop' 'active' '33315867' 'pages-build-deployment' 'active' '29977173,
dogsheep/github-to-sqlite,Build and deploy demo' 'active' '839819' 'Publish Python Package' 'active' '2237656' 'Update README table of contents' 'active' '1977874' 'Test' 'active' '2237657,
Molunerfinn/node-github-profile-summary,,
piotrmurach/github_cli,,
caarlos0/fork-cleaner,build' 'active' '4975981' 'golangci-lint' 'active' '27355668,
mdiep/Tentacle,.github/workflows/cibuild.yml' 'active' '1101164,
dvershinin/lastversion,CodeQL' 'active' '4963774' 'Deploy docs' 'active' '11313840' 'Python package' 'active' '902094' 'Upload Python Package' 'active' '902184' 'Build RPM Package' 'active' '22082111' 'pages-build-deployment' 'active' '19523694,
mubaris/curiosity,,
Codennnn/Green-Wall,,
rahul-jha98/github-stats-transparent,Generate Stats Images' 'active' '4942738,
irevenko/octotui,,
usmakestwo/githubDB,,
orgmanager/orgmanager,,
ansible/ansibullbot,,
r-lib/gh,R-CMD-check' 'active' '1994355' 'pkgdown' 'active' '1993564' 'Commands' 'active' '1994356' 'test-coverage' 'active' '1994357' 'pages-build-deployment' 'active' '23484700,
LABHR/octohatrack,,
sindresorhus/gh-got,CI' 'active' '4642210,
aalok05/CodeHub,,
wenghengcong/BeeFun-Pro,,
onestlatech/onestlatech.github.io,github pages' 'active' '21313' 'pages-build-deployment' 'active' '32311752,
MA-Ahmad/myPortfolio,,
caarlos0/org-stats,build' 'active' '11221838' 'generate' 'active' '11274642' 'goreleaser' 'active' '11221839' 'lint' 'active' '11221840,
nytimes/Chronicler,,
barisesen/github-timeline,,
ritz078/starring,,
yasintoy/Alize,,
mszostok/codeowners-validator,CodeQL' 'active' '10403825' 'Pull request' 'active' '5415111' 'Release' 'active' '19802855' 'pages-build-deployment' 'active' '32650122,Please report suspected security vulnerabilities to' 'sszzoossttookkmmaatteeuusszzggmmaaiillccoomm You will receive a response within  hours If the' 'issue is confirmed we will release a patch as soon as possible depending on' 'complexity
tamino-martinius/contributions.taminomartinius.de,,
HR/github-clone,,
swinton/github-rest-apis-for-insomnia,Build' 'active' '136679' 'Build' 'active' '33026,
shaobeichen/blog,deploy' 'active' '29574246' 'test' 'active' '29574247' 'pages-build-deployment' 'active' '27529220,
BaseMax/GitHub-Repository-Export-List,pages-build-deployment' 'active' '43146463,
thenamankumar/gitfame,,
splitbrain/git-pull-request,,
bjcarlson42/benjamincarlson.io,,
zenghongtu/GitHub-Pro,,
globocom/opensource,,
kawarimidoll/deno-github-contributions-api,ci' 'active' '11070592' 'Health check' 'active' '11717962' 'update-deno-dependencies' 'active' '12411896,
jrieke/year-on-github,,
akashraj9828/gitstats,,
sociomantic-tsunami/git-hub,CI' 'active' '17557817,
mmilidoni/github-downloads-count,,
anqiansong/github-compare,,
wojtekmach/github_ecto,,
oronbz/RxGithub,,
heinrichreimer/android-issue-reporter,,
rkclark/pullp,App build' 'active' '13441666,
kaustubhgupta/PortfolioFy,pages-build-deployment' 'active' '29038722,
meiji163/gh-notify,Shellcheck workflow' 'active' '32129395,
msaaddev/who-unfollowed-me,,
acacha/llum,,
emilyriederer/projmgr,,
ezeoleaf/larry,CodeQL' 'active' '12443925' 'Go' 'active' '3715079' 'golangci-lint' 'active' '30011957' 'Coverage' 'active' '15267969' 'pages-build-deployment' 'active' '17549387,
saadmk11/changelog-ci,Changelog CI' 'active' '2426746' 'Test' 'active' '30312957' 'GitHub Actions Version Updater' 'disabled_inactivity' '7805083,
y-taka-23/thank-you-stars,test' 'active' '19007303,
dheerajkotwani/GithubVisualizer,,
VishalRamesh50/Github-Environment-Cleaner,,
iampavangandhi/Gitwar,Node.js CI' 'active' '2978809,
ropensci/gistr,R-CMD-check' 'active' '37745018,
zerosoul/github-star-stats,,
stlewandowski/GitMAD,,
cloudposse/github-commenter,auto-release' 'active' '2711983' 'docker' 'active' '1748736' 'go' 'active' '1748737' 'Validate Codeowners' 'active' '19747317,
nickzuber/meteorite,,
yokurin/RxSwift-MVVM-iOS,,
ClickHouse/github-explorer,pages-build-deployment' 'active' '19549603,
cloudposse/github-status-updater,auto-release' 'active' '20171098' 'docker' 'active' '1748352' 'go' 'active' '1748396' 'Validate Codeowners' 'active' '20169972,
thundergolfer/automated-github-organization-invites,,
SamThompson/dart_hub,,
AbdaliDahir/gatsby-portfolio,,
octokit/fixtures,Add PRs and issues to Octokit org project' 'active' '42427934' 'CodeQL' 'disabled_manually' '29154226' 'Release' 'active' '553138' 'Test' 'active' '553096' 'Update Prettier' 'active' '840317' 'Update' 'active' '560500,Thanks for helping make GitHub Open Source Software safe for everyone' 'GitHub takes the security of our software products and services seriously' 'including all of the open source code repositories managed through our GitHub' 'organizations such as Octokit' 'Even though open source repositories are outside of the scope of our bug bounty' 'program and therefore not eligible for bounty rewards we want to make sure' 'that your finding gets passed along to the maintainers of this project for' 'remediation' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Since this source is part of Octokit a GitHub organization we ask that you' 'follow the guidelines here to report anything that you mightve found
sharpcdf/jitter,,
tleyden/keynuker,,
sameera-madushan/RepoPeek,,
BreadMoirai/github-release-gradle-plugin,,
wobsoriano/coderstats,,
tonglil/labeler,,
danwallach/github-classroom-utils,,
doowb/github-traffic,,
bcongdon/git-trophy,,
developerpaaji/GitMessenger,,
peter-evans/commit-comment,commit comment' 'active' '234181' 'CI' 'active' '1176469' 'Slash Command Dispatch' 'active' '1612159' 'Auto-merge Dependabot' 'active' '42656608,
serhii-londar/GithubAPI,,
DmitryMalkovich/gito-github-client,,
yuecen/github-email-explorer,,
kowainik/hit-on,CI' 'active' '590220,
adobe/git-server,Semantic Release' 'active' '3595371' '.github/workflows/semver-check.yaml' 'active' '1036512,RReeppoorrttiinngg aann IIssssuuee' 'If you need to report a security issue please visit Notifying Adobe of Security' 'Issues' 'DDiisscclloossuurree PPoolliiccyy' 'For more information on our disclosure policy please visit Vulnerability' 'Disclosure Program Policy
upriver/upriver.github.io,pages-build-deployment' 'active' '19820270,
zulip/zulipbot,Node.js CI' 'active' '12470810,
graphql-binding/graphql-binding-github,,
yankeexe/good-first-issues,Publish CLI Docker image' 'active' '20163943' 'Good First Issues' 'active' '2770596,
Contextualist/glare,Python' 'active' '15654632,
mamal72/telegram-github-search-bot,,
mweibel/gitreleases,,
pqt-graveyard/social-preview,Build Status' 'active' '1270325,
parkr/auto-reply,CodeQL' 'active' '40190189' 'Build & test' 'active' '1732250,
hezhizheng/repo-image-hosting,,
electron/trop,Continous Integration' 'active' '199553' 'Check Semantic Commit' 'active' '26673809,
gayanvoice/github-profile-views-counter,GitHub Profile Views Counter CI' 'disabled_manually' '9695487,
hashirpm/github-resume,,
zircleUI/github-trending-plus,,
ChoukseyKhushbu/Gitzilla,,
savioxavier/repo-finder-bot,,
ldd/gatsby-source-github-api,,
PaperMtn/github-watchman,,
NomanGul/octocat-day,pages-build-deployment' 'active' '28519865,
lewkamtao/PicHub,,
statch/gitbot,CodeQL' 'active' '4689251' 'Greetings' 'active' '4688916' 'Labeler' 'active' '4682782' 'Profanity check' 'active' '4680746' 'Stale PR Marker' 'active' '4683022' 'pages-build-deployment' 'active' '16824354,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability please email us at securitystatchorg or reach out' 'to wulf via Discord DMs Well respond as quickly as we can and ask for' 'further information if needed When the issue is resolved or rejected well' 'let you know as well
Coderockr/coderockr-way-github-setup,,
khuyentran1401/top-github-scraper,,
aeon-php/automation,.github/workflows/changelog-release.yml' 'active' '5115665' 'Changelog - Update Unreleased' 'active' '5115666' 'Dependabot Auto Merge' 'active' '13660648' 'Documentation Linter' 'active' '4735516' 'Pull Request Description Check' 'active' '5115667' 'Release - Description Update' 'active' '5115668' 'Static Analyze' 'active' '4584681' 'Tests' 'active' '4581852,
ExistOrLive/GithubClient,ZLGithub DailyCI' 'active' '23148970' 'ZLGithub Test' 'active' '8266174' 'ZLGithub Build Check' 'active' '679044' 'ZLGithub Lint' 'active' '23891362' 'ZLGithub TestFlight' 'active' '3656338,
ecrmnn/trending-github,,
whitescent/netease-cloud-music-card,NeteaseMusic' 'active' '13124740,
pascalgn/size-label-action,,
MartinHeinz/go-github-app,Build' ' Test' ' Lint' 'active' '17071634' 'Release' 'active' '17071635,
caarlos0-graveyard/watchub,build' 'active' '1675469,
geniushkg/github-oauth,Android CI' 'active' '492026,
gitconsensus/GitConsensusCLI,,
moengage/alice,,
mazipan/explore-github,,
probot/github-app,,
yanyongyu/githubkit,Release' 'active' '31649907,
TailorDev/assignees,,
hua1995116/git-down-repo,,
BobAnkh/auto-generate-changelog,Generate changelog' 'active' '2037462' 'Add contributors' 'active' '2037463' 'Lock threads' 'active' '2037465' 'markdown lint' 'active' '2037466' 'Pytest and codecov' 'active' '2114511' 'Generate changelog' 'disabled_manually' '30153124,
siddharth2010/AndroCI,,
gdml/daily-hero,,
orsinium-labs/awesome-generator,,
elwayman02/ember-data-github,,
caarlos0-graveyard/gravekeeper,,
yokurin/RxSwift-VIPER-iOS,,
IgorPerikov/mighty-watcher,,
msaaddev/github-interact-cli,,
octoclairvoyant/octoclairvoyant-webapp,CI' 'active' '4356531' 'E2E tests' 'active' '13091731' 'CodeQL' 'active' '15032366' 'Visual Testing' 'active' '18407652' 'Add to project' 'active' '32949978,
privatenumber/github-cdn,Create Github Release' 'active' '1670435,
aman-roy/StalkHub,,
caarlos0/clone-org,goreleaser' 'active' '223824' 'build' 'active' '5015200' 'lock-inactive' 'disabled_inactivity' '5015201,
Fentaniao/Latest-Release,,
saadmk11/github-actions-version-updater,Changelog CI' 'active' '7608402' 'GitHub Actions Version Updater' 'active' '39050930,
miya0001/gh-auto-updater,,
ani-team/github-client,Deploy to Firebase Hosting on merge' 'active' '3321068,
vidyabhandary/vidyabhandary,Build README' 'active' '2010612,
Cian911/gomerge,CodeQL' 'disabled_inactivity' '14986731' 'Release' 'active' '4606954' 'Test' 'active' '8838966,
Tasin5541/portfolio,Build and Deploy' 'disabled_manually' '2639576,
Correia-jpv/github-follow-bot,CodeQL' 'active' '17705048,
efekoca/web-tools,,
kiok46/Track-Stargazers,,
iamdarshshah/hacktoberfest-participants,,
pouchcontainer/pouchrobot,,
Karambirov/GitHubSearch,,
aakashsr/GithubSquare,,
spyder-ide/loghub,Tests master' 'active' '605485,
dvdvgt/Giter,,
LyfeOnEdge/HBUpdater,,
AdiChat/Find.Your.Fan,,
richardlt/stargazer,,
octobanana/stig,,
FlexyProject/GitHubAPI,,
Doodies/Github-Stars-Predictor,,
kb22/GitHub-User-Insights-using-API,,
karlicoss/ghexport,CI' 'active' '13180372,
bahadiraraz/GitHub-Stalker,GitHub Actions Demo' 'active' '12703036' 'Python package' 'disabled_manually' '12702737,
konstin/github-wikidata-bot,Tests' 'active' '2458918,
sheepla/ghin,golangci-lint' 'active' '36025080' 'CodeQL' 'active' '36129364,
jimmycuadra/ghlabel,,
hrbrmstr/2017-year-in-review,,
PrincewillIroka/login-with-github,,
gennaro-tedesco/stargazer,,
JoshMcguigan/traffic,,
lnishan/SQLGitHub,,
sks444/Pygithub-Examples,,
evercyan/cantor,,
rapid7/github-connector,,
LauraBeatris/github-explorer,,
mamal72/react-github,,
jdennes/contribution-checker,,
SRM-IST-KTR/githubsrm,Server Tests' 'active' '15965990' 'Django CI' 'active' '13346414,
octokit/webhooks.net,Add PRs and issues to Octokit org project' 'active' '42518457' 'Build' 'active' '12590190' 'CodeQL' 'active' '12590191' 'Release Drafter' 'active' '12590192' 'Close stale issues and PRs' 'active' '42103299,Thanks for helping make GitHub Open Source Software safe for everyone' 'GitHub takes the security of our software products and services seriously' 'including all of the open source code repositories managed through our GitHub' 'organizations such as Octokit' 'Even though open source repositories are outside of the scope of our bug bounty' 'program and therefore not eligible for bounty rewards we want to make sure' 'that your finding gets passed along to the maintainers of this project for' 'remediation' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Since this source is part of Octokit a GitHub organization we ask that you' 'follow the guidelines here to report anything that you mightve found
michellebonat/angular-find-devs,,
securityfirst/tent,,
TraceLD/github-user-language-breakdown,,
