author_repo,wf_contents,security_policy
Netflix/metaflow,Test' 'active' '29642' 'Publish' 'active' '349083' 'pr-datastore-tests' 'active' '12474828' 'Tests - Core' 'active' '13099406' 'Dummy-Test' 'disabled_manually' '19769280,
curlconverter/curlconverter,Node.js CI' 'active' '23247130' 'Publish Package to npm' 'active' '41761171,
h2oai/h2o-3,' 'active' '171446' 'Snyk Security Vulnerability Scan' 'active' '15785950,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report suspected security vulnerabilities to supporthoai You will' 'receive a response from us within  hours If the issue is confirmed we will' 'release a patch as soon as possible depending on complexity but historically' 'within a few days
tidyverse/ggplot2,R-CMD-check' 'active' '770245' 'pkgdown' 'active' '770246' 'Commands' 'active' '770247' 'test-coverage' 'active' '1067505' 'pages-build-deployment' 'active' '21096973,
qinwf/awesome-R,,
nteract/papermill,CI' 'active' '8509663' 'CodeQL' 'active' '18552429,
rstudio/shiny,Package checks' 'active' '1224246' 'pages-build-deployment' 'active' '17719968,
tidyverse/dplyr,R-CMD-check' 'active' '11451' 'pkgdown' 'active' '682913' 'Commands' 'active' '1208712' 'test-coverage' 'active' '1198682' 'pages-build-deployment' 'active' '19496564,
hadley/r4ds,Render and deploy Book to Netlify' 'active' '2836955,
jeroenjanssens/data-science-at-the-command-line,,
h2oai/wave,Publish Docs' 'active' '5012883' 'Release Wave' 'active' '8837709' 'Release WaveDB' 'active' '8837710' 'Release Wave Nightly' 'active' '13359572' 'Snyk Security Vulnerability Scan' 'active' '13816410' 'Snyk Security Vulnerability Scan' 'active' '13828650' 'pages-build-deployment' 'active' '17330840' 'Publish Conda' 'active' '24122079' 'Publish Wave University' 'active' '41353358,
thuquant/awesome-quant,,
ml-tooling/ml-workspace,build-pipeline' 'active' '3708354' 'close-stale-issues' 'active' '4215926' 'pr-labeler' 'active' '4215927' 'release-pipeline' 'active' '4215928,SSuuppppoorrtteedd VVeerrssiioonnss' 'We release security patches for the following versions' 'VVeerrssiioonn   SSuuppppoorrtteedd' ' x ' '     ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you wish to report a security vulnerability  thank you  we ask that you' 'follow the following process' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess oorr' 'ddiisscclloossee tthhee vvuullnneerraabbiilliittyy ppuubblliiccllyy uunnttiill aa ffiixx iiss rreelleeaasseedd' 'Please report suspected security vulnerabilities to sseeccuurriittyymmllttoooolliinnggoorrgg' 'Please add a description of the issue the steps you took to create the issue' 'affected versions and if known mitigations or fixes for the issue We will' 'evaluate the vulnerability and if necessary release a fix or mitigating steps' 'to address it We will contact you to let you know the outcome and will credit' 'you in the report Once we have either a published a fix or b declined to' 'address the vulnerability for whatever reason you are free to publicly' 'disclose it
jphall663/awesome-machine-learning-interpretability,,
