author_repo,wf_contents,security_policy
ElectronNET/electron.net-api-demos,,
grandchamp/Identity.Dapper,,
natenho/Mockaco,ASP.NET Core CI' 'active' '183357' 'Main Release' 'active' '14035913,
yanpitangui/dotnet-api-boilerplate,Build and test' 'active' '8300373' 'CodeQL' 'active' '5189072' 'InferSharp' 'active' '43521201,
OpenTouryoProject/OpenTouryo,,
tugberkugurlu/AspNetCore.Identity.MongoDB,,
LayTec-AG/Plotly.Blazor,Deploy Examples' 'active' '35853590' 'Build' 'active' '1811082' 'Update contributors' 'active' '35932313' 'Publish' 'active' '1140997,
NickMaev/react-core-boilerplate,,
dsuryd/dotNetify-react-template,,
Shazwazza/Articulate,Articulate Build' 'active' '6967915,
HNeukermans/ng2-signalr,,
aspnetrun/run-aspnet-identityserver4,,
auth0-samples/auth0-aspnetcore-webapi-samples,Semgrep' 'disabled_inactivity' '26948082,
moonpyk/mvcdonutcaching,,
TheUltimateC0der/listrr,,
serenity-is/serene,,
EISK/eisk.webapi,,
DevExpress/XPO,Notify subscribers on any Issue event' 'active' '1579778,
innostudio/fileuploader,,
jpsingleton/Huxley,,
MultiTenancyServer/MultiTenancyServer,,
auth0-samples/auth0-aspnetcore-mvc-samples,Semgrep' 'active' '26947540,
matthewblott/simple_aspnet_auth,,
MindscapeHQ/raygun4net,,
elucidsoft/aspnetcore-Vue-starter-signalR,,
gabrieldim/TrainTicket-And-Validation,,
aspnetrun/run-aspnet-grpc,,
jasonsturges/mysql-dotnet-core,,
dlmelendez/identityazuretable,pages-build-deployment' 'active' '33548111,
CZEMacLeod/MSBuild.SDK.SystemWeb,pages-build-deployment' 'active' '17762204,
jasonsturges/postgresql-dotnet-core,,
DevExpress/bootstrap-aspnetcore-starter,,
cornflourblue/aspnet-core-3-basic-authentication-api,,
jamespratt/configuration-service,release' 'active' '1931459' 'develop' 'active' '2069543,
riskfirst/riskfirst.hateoas,,
rqx110/abp-ng-zorro,,
ElectronNET/electron.net-musicplayer-sample,,
Azure-Samples/azure-sql-db-sync-api-change-tracking,,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'If you believe you have found a security vulnerability in any Microsoftowned' 'repository that meets Microsofts Microsofts definition of a security' 'vulnerability of a security vulnerability please report it to us as described' 'below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send email to securemicrosoftcom' 'If possible encrypt your message with our PGP key please download it from the' 'the Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
thangchung/shopping-cart-k8s,,
sebnilsson/AspNetSeo,Build' 'active' '9684131,
yogyogi/ASP.NET-Core-CMS,,
henriqb/ReCaptcha-Asp-Net,,
twilio-labs/twilio-aspnet,CI Build' 'active' '30569259' 'Release' 'active' '30583482,
casbin-net/casbin-aspnetcore,CodeQL' 'active' '6603460' 'Build and Release' 'active' '6603461' 'Build' 'active' '10629092' 'Release' 'active' '10629093,
foyzulkarim/bizbook-server,,
geeklearningio/Testavior,,
FabianGosebrink/Foodchooser-ASPNET-Angular-Cross-Platform,,
KissLog-net/KissLog.Sdk,Test changes made on master branch' 'active' '14993739' 'Test changes made on master branch' 'active' '14993776,
fluentassertions/fluentassertions.mvc,,
mihirdilip/aspnetcore-authentication-basic,CodeQL' 'active' '3118728' 'pages-build-deployment' 'active' '17553489,
myvas/AspNetCore.Authentication.WeixinAuth,,
mausworks/pidget,,
soukoku/aspnetcore-vue,,
bronumski/HealthNet,,
GoogleCloudPlatform/aspnet-docker,,
ernado-x/X.Extensions.Logging.Telegram,,
Accedia/appleauth-net,,
evoluteur/evolutility-asp.net,,
sefacan/ThreeDPayment,,
JuergenGutsch/blog,,
esausilva/ASP.Net-EventCalendar,,
andreadottor/Umarell,,
DaniilSokolyuk/NodeReact.NET,,
auth0-samples/auth0-aspnet-owin-webapi-samples,Semgrep' 'disabled_inactivity' '26928539,
stephen-moyer/ngx-signalr-hubservice,,
chsakell/planet-scale-azure,,
dato1357/Social-Network,,
umbraco-community/Our-Umbraco-TagHelpers,.NET' 'active' '14305544' 'Upload Nuget Package on Published Release' 'active' '14347098' 'CodeQL' 'disabled_inactivity' '14547430,
