author_repo,wf_contents,security_policy
200ok-ch/organice,,
ONLYOFFICE/CommunityServer,,
Leantime/leantime,,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please email all security issue findings to securityleantimeio
dephell/dephell,,
lxerxa/actionview,,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report security issues to actionviewcom
a54552239/pearProject,,
engineering-management/awesome-engineering-management,,
alefragnani/vscode-project-manager,,
freeplane/freeplane,,
kdeldycke/awesome-engineering-team-management,Autofix' 'active' '3268700' 'Autolock' 'active' '3331065' 'Docs' 'active' '22946858' 'Label sponsors' 'active' '22946859' 'Labels' 'active' '22946860' 'Lint' 'active' '3268699,
MyCollab/mycollab,,
chintanbanugaria/92five,,
gopeak/masterlab,,
neuronetio/gantt-elastic,pages-build-deployment' 'active' '17359659,
ycd/manage-fastapi,CI' 'active' '2140883' 'docs' 'active' '4097305,
aviaviavi/toodles,,
easysoft/zentaopms,,
DHTMLX/gantt,,
workflowr/workflowr,build' 'active' '35505672' 'coverage' 'active' '35507249' 'docs' 'active' '37797456' 'pages-build-deployment' 'active' '16406337,
bestpractical/rt,.github/workflows/github-action.yml' 'active' '4746614,
bardsoftware/ganttproject,Build Packages' 'active' '179772' 'CodeQL' 'active' '19621868' 'Build and Test' 'active' '156072,
modesttree/Projeny,,
JuliaDynamics/DrWatson.jl,CompatHelper' 'active' '139844' 'TagBot' 'active' '525053' 'CI' 'active' '3871514' 'Doc Preview Cleanup' 'active' '18411224' 'pages-build-deployment' 'active' '17242113,
officelifehq/officelife,Static analysis' 'active' '143549' 'Tests' 'active' '172275' 'Cypress tests' 'active' '836926' 'Compress images' 'active' '2144505' 'Build and test' 'active' '2633348' 'Docker image' 'active' '3452663' 'Lock Threads' 'active' '4761505' 'Release' 'active' '5573988' 'Deploy' 'active' '6698304' 'Demo sql update' 'active' '10262385,
pichillilorenzo/JavaScriptEnhancements,,
digitalfondue/lavagna,Java CI with Maven' 'active' '3514663,
