author_repo,wf_contents,security_policy
pytest-dev/pytest-testinfra,ack' 'active' '43944874' 'push' 'active' '43944875' 'release' 'active' '43944876' 'tox' 'active' '3331862,
Cloudbox/Cloudbox,CI' 'active' '10894003,
leucos/ansible-tuto,,
openshift/openshift-ansible,,If youve found a security issue that youd like to disclose confidentially' 'please contact Red Hats Product Security team Details at https' 'accessredhatcomsecurityteamcontact' 'LLiicceennssee' 'OKD is licensed under the Apache License Version  Some components may be' 'licensed differently  consult individual repositories for more
Artemmkin/infrastructure-as-code-tutorial,,
geerlingguy/ansible-vagrant-examples,,
ComplianceAsCode/content,Validate Ansible Roles' 'active' '1964436' 'Release' 'active' '11107362' 'Stabilize' 'active' '11405128' 'Gate (AR / RHEL)' 'active' '11405155' 'Gate' 'active' '11405156' 'Gating' 'active' '11499112' 'SSGTS Profile' 'active' '12113868' 'Compare DS' 'active' '14554638' 'Gate YAML Lint' 'active' '14637993' 'Gate YAML Lint' 'active' '14640776' 'pages-build-deployment' 'active' '19077770' 'Github Pages' 'active' '19263689' 'SRG Mapping Table' 'active' '21564564' 'Kubernetes content' 'active' '25040236' 'Style Guide' 'active' '25841255' 'Nightly builds with OVAL 5.11' 'active' '26186172' 'Automatus CS8' 'active' '28231184' 'Automatus Fedora' 'active' '28231185' 'Automatus CS9' 'active' '28231186,
adammck/terraform-inventory,,
geerlingguy/raspberry-pi-dramble,,
plexguide/PlexGuide.com,,
ansible-community/ara,,
ceph/ceph-ansible,ansible-lint' 'active' '2801347' 'check-nbsp' 'active' '3708483' 'defaults' 'active' '10873599' 'flake8' 'active' '2467877' 'group_vars-check' 'active' '10870145' 'pytest' 'active' '3155344' 'signed-off' 'active' '10873667' 'Mark or close stale issues and PRs' 'active' '7029475' 'yamllint' 'active' '14199114,
elastic/ansible-elasticsearch,,Thanks for your interest in the security of our products Our security policy' 'can be found at httpswwwelasticcocommunitysecurity' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please send security vulnerability reports to our public bug bounty program or' 'to securityelasticco
ChristianLempa/boilerplates,,
turkenh/ansible-interactive-tutorial,,
ansible/workshops,.github/workflows/main.yml' 'active' '35282802' 'pages-build-deployment' 'active' '18637589,
scottslowe/learning-tools,,
joedicastro/vps-comparison,,
geerlingguy/drupal-vm,CI' 'active' '3797235,
geerlingguy/ansible-role-docker,CI' 'active' '3403022' 'Release' 'active' '3403023,
ManageIQ/manageiq,Build Monolith' 'active' '39556094' 'CI' 'active' '19450621' 'CodeQL' 'active' '14691164' 'Locale Update All' 'active' '43603265,Please report suspected security vulnerabilities to sseeccuurriittyymmaannaaggeeiiqqoorrgg' 'You should receive a response from us within  hours If the issue is' 'confirmed we will release a patch as soon as possible depending on complexity' 'but historically within a few days
dongweiming/web_develop,,
forem/selfhost,,
ixrjog/opscloud4,,
bluxmit/alnoda-workspaces,,
ezaquarii/vpn-at-home,,
cloudalchemy/ansible-prometheus,Pull request labeler' 'active' '466' 'Sync labels in the declarative way' 'active' '42391,
ahmedtariq01/Cloud-DevOps-Learning-Resources,,
debops/debops,Checking codebase using ansible-lint main branch' 'active' '25062627' 'Continuous Integration' 'active' '5345318' 'DebOps CI pipeline' 'active' '5345319' 'Super-Linter' 'active' '5345320,
wise2c-devops/breeze,,
Neeky/mysqltools,,
geerlingguy/ansible-role-mysql,CI' 'active' '3408393' 'Release' 'active' '3408394,
stephrobert/awesome-french-devops,Generate ebook' 'active' '39326238' 'CI Readme' 'active' '36206353' 'pages-build-deployment' 'active' '39329416,
onedr0p/flux-cluster-template,Meta Labeler' 'active' '43694039' 'Meta Sync labels' 'active' '43694040' 'Draft Release' 'active' '43694041' 'Release' 'active' '43804349' 'Link Check' 'active' '43868253,
sk3pp3r/cheat-sheet-pdf,CI' 'active' '19368794,
ansible-community/awesome-ansible,Awesome readme lint' 'active' '2342503,
enginyoyen/ansible-best-practises,,
