author_repo,wf_contents,security_policy
Anuken/Mindustry,Java CI' 'active' '173590' 'Deployment' 'active' '3725881' 'Pull Request Tests' 'active' '3725882' 'Tests' 'active' '3725883,
winterbe/java8-tutorial,,
openzipkin/zipkin,test' 'active' '3768548' 'build_server' 'active' '3768549' 'readme_test' 'active' '3776414' 'create_release' 'active' '3776942' 'deploy' 'active' '3776943' 'pages-build-deployment' 'active' '16565790' 'helm_test' 'active' '18608176' 'helm_release' 'active' '18768379,
YunaiV/SpringBoot-Labs,,
LMAX-Exchange/disruptor,Validate Gradle Wrapper' 'active' '3439542' 'Generate Github Pages from ASCIIDoc' 'active' '3471862' 'Generate Documentation from ASCIIDoc' 'active' '3483690' 'Java CI with Gradle' 'active' '4584589' 'CodeQL' 'active' '4866363' 'JCStress Testing - commit-level quick check' 'active' '8356761' 'JCStress Testing - manual testing' 'active' '10564044' 'pages-build-deployment' 'active' '17109494,
iBotPeaches/Apktool,CI' 'active' '10345001' 'pages-build-deployment' 'active' '16522670' 'Analyze' 'active' '35340134,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover a security vulnerability within Apktool please send an email' 'to Connor Tumbleson at connortumblesonatgmailcom All security' 'vulnerabilities will be promptly addressed
JeffLi1993/springboot-learning-example,,
OpenAPITools/openapi-generator,Sonar CI' 'active' '437802' 'Check Supported Java Versions' 'active' '2143596' 'R' 'active' '7231496' 'Integration tests' 'active' '7491404' 'OpenAPI Generator' 'active' '7491405' 'Build and test Docker images' 'active' '7872645' 'Samples Dart' 'active' '9166177' 'OpenAPI Generator' 'active' '9275578' 'OpenAPI Generator Test Report' 'active' '9328925' 'Samples Kotlin' 'active' '9542437' 'Gradle tests (Java samples)' 'active' '13926736' 'pages-build-deployment' 'active' '16404327' 'Samples Java Spring' 'active' '18879364' 'Samples C# .Net 6' 'active' '19476275' 'Samples Scala/sbt' 'active' '19777175' 'Samples Groovy' 'active' '19778488' 'Samples Java Play Framework' 'active' '19824724' 'Samples Java Client JDK11' 'active' '19825193' 'Samples Kotlin server' 'active' '20020771' 'Samples Kotlin client' 'active' '20021198' 'Samples JAX-RS' 'active' '20094759' 'Samples Go' 'active' '20300605' 'Samples PHP' 'active' '27485514' 'Samples PHP 7.x' 'active' '27488907' 'Samples PHP 8.x' 'active' '27488908' 'Samples JDK17' 'active' '28067820' 'R petstore tests' 'active' '30224972' 'R petstore tests' 'active' '30226346' 'Misc Tests' 'active' '37554392' '.github/workflows/functional-tests.yaml' 'active' '37835507' 'Java Helidon Functional tests' 'active' '37841913' 'Java Helidon Functional tests' 'active' '37853299' 'Gradle plugin tests' 'active' '37856078' 'Maven plugin tests' 'active' '37856079' 'Samples Rust' 'active' '40237601' 'Java Client (Echo API) JDK11' 'active' '41631031' 'OpenAPI Generator (Gradle Build)' 'active' '42823943' 'Samples Java Server' 'active' '43769080' 'Samples Java Server' 'active' '43772385,
openjdk/jdk,Build (cross-compile)' 'active' '28146518' 'Build (linux)' 'active' '28146519' 'Build (macos)' 'active' '28146520' 'Build (windows)' 'active' '28146521' 'OpenJDK GHA Sanity Checks' 'active' '28146522' 'Run tests' 'active' '28146523,
medcl/elasticsearch-analysis-ik,,
material-components/material-components-android,,
hdodenhof/CircleImageView,,
justauth/JustAuth,Deploy' 'active' '12141046' 'test pull_request' 'active' '13436906,
williamfiset/Algorithms,Java CI with Gradle' 'active' '952771' 'README URL Checker' 'active' '952853' 'Code Formatting Check' 'active' '953884' 'Actions CI' 'active' '33879793' 'Java CI with Gradle' 'active' '33953931,
alibaba/ARouter,Validate Gradle Wrapper' 'active' '677493,
android-hacker/VirtualXposed,Android CI' 'active' '285546,
Tencent/QMUI_Android,,
baomidou/mybatis-plus,,
antlr/antlr4,antlr4' 'active' '30344827,
mockito/mockito,CI' 'active' '3295268,Coordinated Disclosure Plan httpstideliftcomsecurity
Konloch/bytecode-viewer,Build BCV' 'active' '11573446,SSuuppppoorrtteedd VVeerrssiioonnss' 'All versions of BCV are actively supported for security patches  updates' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'EMail konlochgmailcom if you find any issues
elastic/logstash,Docs Preview Link' 'active' '20613881' 'Add to project' 'active' '19213075' 'JRuby Head CI' 'active' '12544913' 'Release Notes Draft generator' 'active' '27797235' 'Add to project' 'active' '39519132' 'Add issue to Ingest project' 'active' '39519133' '.github/workflows/pr-status-labels.yml' 'active' '7402560' 'Backport PR to another branch' 'active' '20129413' 'Bump dependencies' 'active' '21807553,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'For security vulnerabilities please only send reports to securityelasticco' 'See httpswwwelasticcocommunitysecurity for more information
heibaiying/BigData-Notes,,
ben-manes/caffeine,Validate Gradle Wrapper' 'active' '2832517' 'build' 'active' '3447689' 'analysis' 'active' '3447930' 'examples' 'active' '3448666' 'CodeQL' 'active' '3450583' 'release' 'active' '5990927' 'Qodana' 'active' '10356417' 'spelling' 'active' '15691076' 'Semgrep' 'active' '15960932' 'Scorecards' 'active' '18966861' 'snyke' 'active' '20275230' 'dependency-check' 'active' '21219285' 'DevSkim' 'active' '22194842' 'Dependency Review' 'active' '23878378' 'Codacy' 'active' '25660228' 'benchmarks' 'active' '27147554' 'Dependency Submission' 'active' '33973564,If you discover a security issue please report it by sending the maintainers' 'an email or opening an issue' 'Thanks for helping make everyone safer
JessYanCoding/AndroidAutoSize,,
deeplearning4j/deeplearning4j,.github/workflows/test_multiple_arch.yaml' 'active' '5973097' '.github/workflows/run-amd64.yaml' 'active' '5986392' '.github/workflows/build-deploy-mac.yml' 'active' '6211797' '.github/workflows/build-deploy-windows.yml' 'active' '6211800' '.github/workflows/build-deploy-linux-arm64.yml' 'active' '6253839' '.github/workflows/build-deploy-android-arm64.yml' 'active' '6256267' '.github/workflows/build-deploy-mac-arm64.yml' 'active' '6369500' '.github/workflows/build-deploy-linux-arm32.yml' 'active' '6369501' '.github/workflows/build-deploy-android-arm32.yml' 'active' '6369502' '.github/workflows/build-deploy-linux-x86_64.yml' 'active' '6374745' '.github/workflows/cpu-sanity-check-tests.yaml' 'active' '6427670' '.github/workflows/run-gpu-tests-sanity-checks.yml' 'active' '6549520' '.github/workflows/run-cpu-tests-sanity-checks.yml' 'active' '6619331' '.github/workflows/build-deploy-android-x86.yml' 'active' '7541161' '.github/workflows/build-deploy-android-x86_64.yml' 'active' '7541162' '.github/workflows/build-deploy-cross-platform.yml' 'active' '8513174' '.github/workflows/run-cpu-integration-tests.yml' 'active' '10030139' '.github/workflows/build-deploy-linux-x86_64-compat.yml' 'active' '10383411' '.github/workflows/build-deploy-linux-cuda-10.2-arm64.yml' 'active' '12156732' '.github/workflows/build-deploy-linux-cuda-11.4.yml' 'active' '12503779' '.github/workflows/build-deploy-windows-cuda-11.4.yml' 'active' '12503780' '.github/workflows/build-deploy-linux-cuda-11.6.yml' 'active' '19650772' '.github/workflows/build-deploy-windows-cuda-11.6.yml' 'active' '19650773' '.github/workflows/build-deploy-x86_64.yaml' 'disabled_manually' '6052216' '.github/workflows/build-deploy-arm.yaml' 'disabled_manually' '6057986' '.github/workflows/build-deploy-android.yml' 'disabled_manually' '6211798' '.github/workflows/build-deploy-linux.yml' 'disabled_manually' '6211799' '.github/workflows/run-gpu-tests.yml' 'disabled_manually' '6212433' '.github/workflows/build-deploy-android-self-hosted.yml' 'disabled_manually' '6234605' '.github/workflows/build-deploy-linux-arm64-selfhosted.yml' 'disabled_manually' '6327991' '.github/workflows/build-deploy-android-arm64-self-hosted.yml' 'disabled_manually' '6341706' '.github/workflows/build-deploy-linux-arm32-selfhosted.yml' 'disabled_manually' '6341707' '.github/workflows/build-deploy-android-arm32-self-hosted.yml' 'disabled_manually' '6341708' '.github/workflows/build-deploy-linux-jetsonnano-selfhosted.yml' 'disabled_manually' '6369503' '.github/workflows/run-cpu-integratino-tests-self-hosted.yml' 'disabled_manually' '6866371,
