author_repo,wf_contents,security_policy
oxsecurity/megalinter,Build & Deploy - DEV' 'active' '3046052' 'Build & Deploy - RELEASE' 'active' '3046054' 'MegaLinter' 'active' '3046055' 'Stale[bot]' 'active' '3046056' 'Keep GitHub tag versions up-to-date' 'active' '3046057' 'Auto-Update Linters' 'active' '3233607' 'DOC - Build and deploy - Beta' 'active' '3584276' 'Build & Deploy - ALPHA' 'active' '3773511' 'Test mega-linter-runner' 'active' '3820256' 'Build & Deploy - RELEASE - Flavors' 'active' '4246419' 'Build & Deploy - ALPHA Flavors' 'active' '4298529' 'MegaLinter for mega-linter-runner' 'active' '4999164' 'pages-build-deployment' 'active' '16414390' 'Build & Deploy - DEV linters' 'active' '29957103' 'Build & Deploy - Release linters' 'active' '29958405' 'Build & Deploy - BETA Flavors' 'active' '29959967' 'Build & Deploy - BETA linters' 'active' '29959968' 'Build & Deploy - BETA' 'active' '29959969' 'automerge on pull request' 'disabled_manually' '3046051' 'automerge' 'disabled_manually' '3529044' 'Build & Deploy - V6 alpha' 'disabled_manually' '15715485' 'DOC - Build and deploy - v6-alpha' 'disabled_manually' '15935082' 'Build & Deploy - v6-alpha Flavors' 'disabled_manually' '15935083' 'Build & Deploy - v6-alpha linters' 'disabled_manually' '16143767' 'Build & Deploy - v6-alpha linters BRANCH' 'disabled_manually' '17259881,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the latest version v is supported with security updates' 'It is recommended to use Docker image and Github action tagged versions' '     v' '     latest latest patch of xx' 'You can also use fixed version of xx but make sure to have tools like' 'dependabot or renovate to help you to upgrade when new releases are available' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you see a vulnerability please post an issue
DmytroLitvinov/awesome-flake8-extensions,CI' 'active' '2806531,
crate-ci/typos,Security audit' 'active' '10934767' 'ci' 'active' '10934768' 'Lint Commits' 'active' '10983301' 'post-release' 'active' '10963931' 'rust-next' 'active' '11098445' 'Test GitHub Action' 'active' '9737528,
SonarSource/SonarJS,dogfood merge' 'active' '223817' 'Create Pull Request' 'active' '12245989' 'Request review' 'active' '13980616' 'Start Progress' 'active' '13985173' 'Submit Review' 'active' '13984425' 'dogfood merge' 'active' '16713' 'sonar-release' 'active' '934459,
PyCQA/flake8-bugbear,ci' 'active' '3797350' 'pypi_upload' 'active' '108514,
joshuaclayton/unused,,
Qihoo360/safe-rules,,
pdepend/pdepend,Coverage' 'active' '4756646' 'Generate phar' 'active' '4756647' 'PHPStan' 'active' '5469204' 'Tests' 'active' '4756648' 'Build website' 'active' '4756649' 'pages-build-deployment' 'active' '17168490,To report a security vulnerability please use the Tidelift security contact' 'Tidelift will coordinate the fix and disclosure
protofire/solhint,E2E' 'active' '2852998' 'pages-build-deployment' 'active' '42476357,
SonarSource/SonarTS,,
bufferapp/android-guidelines,,
enlightn/enlightn,Format PHP' 'active' '5659249' 'Run Manual Tests' 'active' '5660587' 'tests' 'active' '4336185,PPLLEEAASSEE DDOONNTT DDIISSCCLLOOSSEE SSEECCUURRIITTYYRREELLAATTEEDD IISSSSUUEESS PPUUBBLLIICCLLYY SSEEEE BBEELLOOWW' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover a security vulnerability within Enlightn please send an email' 'to Paras Malhotra at paraslaravelenlightncom All security vulnerabilities' 'will be promptly addressed
maglnet/ComposerRequireChecker,Check Coding Standards' 'active' '2943398' 'Mutation tests' 'active' '16058832' 'Building Require-Checker phar for release' 'active' '3666544' 'Static Analysis by PHPStan' 'active' '2891434' 'PHPUnit tests' 'active' '2891435' 'Static Analysis by Psalm' 'active' '2891436' 'Automatic Releases' 'active' '5098061' 'Static Analysis by Require-Checker' 'active' '2891437,
grodowski/undercover,Ruby' 'active' '189101' 'Ruby' 'active' '8244,
ehmicky/modern-errors,Build' 'active' '27936726,
federico-busato/Modern-CPP-Programming,,
SonarSource/sonar-dotnet,Create Milestone' 'active' '39635910' 'Create Pull Request' 'active' '6116332' 'Issue Labeled' 'active' '10516533' 'Milestone Issue' 'active' '6190370' 'Request review' 'active' '3068531' 'Start Progress' 'active' '4033400' 'Submit Review' 'active' '3978984' 'sonar-release' 'active' '926078,
OrkoHunter/pep8speaks,,
dodie/vim-disapprove-deep-indentation,,
mamuz/PhpDependencyAnalysis,,
ruilisi/css-checker,,
mgreiler/code-review-checklist,,
detekt/sonar-kotlin,Pre Merge Checks' 'active' '973008,
ehmicky/log-process-errors,Build' 'active' '891197,
econchick/interrogate,Update pre-commit config' 'active' '2795040' 'CI' 'active' '1113109' 'sanity' 'active' '1668535' 'Windows-CI' 'active' '1253966,
fastruby/skunk,CI' 'active' '467855' 'Skunk' 'active' '467986,
novoda/gradle-static-analysis-plugin,,
coverallsapp/github-action,,
JetBrains/Qodana,Qodana' 'active' '17974214,Your Privacy and the Security and Availability of Your Data are Important for' 'Us' 'Please refer to httpswwwjetbrainscomprivacysecurity
