author_repo,wf_contents,security_policy
ionic-team/capacitor,CI' 'active' '1471151' 'Close old issues that need reply' 'active' '1528430' 'Capacitor Bot' 'active' '1540662' 'Publish Native Android Library' 'active' '12500058' 'Publish Native iOS Library' 'active' '12788993' 'Attach .xcframework file to release' 'active' '19601743' 'Lint Podspec' 'active' '21634724' 'Publish NPM Alpha' 'active' '28427902' 'Publish NPM Beta' 'active' '28427903' 'Publish NPM Dev' 'active' '28427904' 'Publish NPM Latest' 'active' '28427905' 'Publish NPM Nightly' 'active' '28427906' 'Publish NPM RC' 'active' '28427907' 'Publish Latest' 'active' '40601560,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report security vulnerabilities via email to securityionicio
SwiftGen/SwiftGen,Archive' 'active' '2959925' 'Cocoapods' 'active' '2959923' 'Output' 'active' '2959921' 'Danger' 'active' '2959924' 'SwiftLint' 'active' '2959927' 'Publish on Tag' 'active' '31386975' 'Test SPM' 'active' '2959926' 'Test Xcode' 'active' '2959922,
steipete/Aspects,,
insidegui/WWDC,,
draveness/analyze,,
kickstarter/ios-oss,,
dwarvesf/hidden,,
Kitura/Kitura,pages-build-deployment' 'active' '24644373,
daltoniam/Starscream,,
olucurious/Awesome-ARKit,build' 'active' '292169,
soapyigu/Swift-30-Projects,,
toptal/gitignore.io,Close inactive issues and PRs' 'active' '20603612,
ReSwift/ReSwift,Test' 'active' '17552716' 'Update Docs' 'active' '17558536' 'pages-build-deployment' 'active' '17764194,
patchthecode/JTAppleCalendar,,
realm/jazzy,Tests' 'active' '8663634,
apple/swift-nio,,This document specifies the security process for the SwiftNIO project' 'VVeerrssiioonnss' 'The SwiftNIO core team will address security vulnerabilities in all SwiftNIO' 'x versions Since support for some Swift versions was dropped during the' 'lifetime of SwiftNIO  patch releases will be created for the last supported' 'SwiftNIO versions that supported older Swift versions If a hypothetical' 'security vulnerability was introduced in  then SwiftNIO core team would' 'create the following patch releases' '     NIO   plus next patch release to address the issue for projects' '      that support Swift  and ' '     NIO   plus next patch release to address the issue for projects' '      that support Swift  and ' '     NIO   plus next patch release to address the issue for projects' '      that support Swift  and later' '     mainline  plus next patch release to address the issue for projects that' '      support Swift  and later' 'SwiftNIO x is considered end of life and will not receive any security' 'patches' 'DDiisscclloossuurreess' 'PPrriivvaattee DDiisscclloossuurree PPrroocceessss' 'The SwiftNIO core team asks that known and suspected vulnerabilities be' 'privately and responsibly disclosed by emailing sswgsecurity' 'reportsforumsswiftorg with the details usually included with bug reports DDoo' 'nnoott ffiillee aa ppuubblliicc iissssuuee' 'WWhheenn ttoo rreeppoorrtt aa vvuullnneerraabbiilliittyy' '     You think you have discovered a potential security vulnerability in' '      SwiftNIO or any of the SwiftNIO projects' '     You are unsure how a vulnerability affects SwiftNIO or any of the' '      SwiftNIO projects' 'WWhhaatt hhaappppeennss nneexxtt' '     A member of the team will acknowledge receipt of the report within ' '      working days United States This may include a request for additional' '      information about reproducing the vulnerability' '     We will privately inform the Swift Server Work Group SSWG of the' '      vulnerability within  days of the report as per their security' '      guidelines' '     Once we have identified a fix we may ask you to validate it We aim to do' '      this within  days In some cases this may not be possible for example' '      when the vulnerability exists at the protocol level and the industry must' '      coordinate on the disclosure process' '     If a CVE number is required one will be requested from MITRE providing' '      you with full credit for the discovery' '     We will decide on a planned release date and let you know when it is' '     Prior to release we will inform major dependents that a securityrelated' '      patch is impending' '     Once the fix has been released we will publish a security advisory on' '      GitHub and the SSWG will announce the vulnerability on the Swift forums
malcommac/SwiftDate,,
kean/Nuke,Nuke CI' 'active' '3860705,
krzysztofzablocki/Sourcery,pages-build-deployment' 'active' '18034254,
marcosgriselli/ViewAnimator,,
xmartlabs/XLPagerTabStrip,,
ChenYilong/CYLTabBarController,,
SwiftKickMobile/SwiftMessages,,
WenchaoD/FSPagerView,,
Clipy/Clipy,CI' 'active' '3172393' 'Danger' 'active' '3172700,
sindresorhus/Gifski,,
Juanpe/About-SwiftUI,pages-build-deployment' 'active' '27845808,
ObuchiYuki/DevToysMac,pages-build-deployment' 'active' '20411875,
nisrulz/flutter-examples,,
qvacua/vimr,Build VimR nightly on tag' 'active' '28995973,
huri000/SwiftEntryKit,,
BohdanOrlov/iOS-Developer-Roadmap,,
SwipeCellKit/SwipeCellKit,,
Swift-AI/Swift-AI,,
exyte/Macaw,,
yonaskolb/XcodeGen,CI' 'active' '164419' 'CI' 'active' '78609' 'pages-build-deployment' 'active' '17505562,
raulriera/TextFieldEffects,,
xmartlabs/XLForm,,
SwiftyBeaver/SwiftyBeaver,,
cgoldsby/LoginCritter,,
Swinject/Swinject,Pod Lint' 'active' '11061702' 'Testing' 'active' '11061703' 'SPM Check' 'active' '11061704,
blinksh/blink,CI' 'active' '10536,
Ramotion/expanding-collection,,
