author_repo,wf_contents,security_policy
cabol/nebulex,CI' 'active' '888135,
AbstractMachinesLab/caramel,CI' 'active' '2736833' 'docs' 'active' '5291564' 'pages-build-deployment' 'active' '21212987,
firestormforum/firestorm,,
hexpm/hexpm,CI' 'active' '432228,
archseer/enigma,,
FarmBot/farmbot_os,.github/workflows/nerves-hub-qa.yml' 'active' '204828,SSuuppppoorrtteedd VVeerrssiioonnss' 'Please see our official support policy' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please see our guidelines for responsibly disclosing security vulnerabilities
kittoframework/kitto,,
shinyscorpion/wobserver,,
commanded/eventstore,Test' 'active' '1827439,
elixirs/faker,ci' 'active' '13178473,
mirego/elixir-boilerplate,CI' 'active' '538060,
mirego/accent,CI' 'active' '220447' 'CI' 'active' '156688,
membraneframework/membrane_core,Enforce CHANGELOG Update' 'active' '14632156,
gothinkster/elixir-phoenix-realworld-example-app,,
hexpm/hex,CI' 'active' '431068,
fredwu/crawler,CI' 'active' '14160764,
joshuaclayton/unused,,
grych/drab,,
graphql-elixir/graphql,,
pinterest/elixometer,Elixir' 'active' '181735' 'CI' 'active' '324487,If you discover a security issue in this project please report it using' 'Bugcrowd' 'This will allow us to assess the risk and make a fix available before we' 'publish a public bug report' 'Thanks for helping us make our software safe for everyone
tompave/fun_with_flags,Code Quality' 'active' '5925506' 'Mix Tests' 'active' '5895127,
madawei2699/free4chat,Build and Deploy' 'active' '37238455,
