author_repo,wf_contents,security_policy
postlight/serverless-typescript-starter,,
babel/website,,
jaredpalmer/presspack,,
imranhsayed/aquila,,
saguijs/sagui,,
pizzaql/pizzaql,,
alizahid/slinky,,
chikara-chan/react-isomorphic-boilerplate,,
WeAreAthlon/frontend-webpack-boilerplate,CodeQL' 'active' '7112862,SSuuppppoorrtteedd VVeerrssiioonnss' 'The following release versions of the template are currently being supported' 'with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x     ' ' x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover a security issue in this webpack boilerplate please report it' 'by sending an email to plamenathlonsofiacom' 'This will allow us to assess the risk and make a fix available before we add a' 'bug report to the GitHub repository' 'Thanks for helping make this boilerplate safe for everyone
caiobiodere/cordova-template-framework7-vue-webpack,,
bokub/lyo,,
vmasto/express-babel,,
kriasoft/react-app,,
FranckFreiburger/vue3-sfc-loader,,
54sword/xiaoduyu.com,,
wooorm/xdm,main' 'active' '5697930' 'pages-build-deployment' 'active' '21378675,
cdimascio/generator-express-no-stress,,
goatandsheep/react-native-dotenv,CreateDependabotIssue' 'disabled_manually' '5778025' 'Auto message for Issues' 'active' '5778078,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' '    ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Use this section to tell people how to report a vulnerability' 'Tell them where to go how often they can expect to get an update on a reported' 'vulnerability what to expect if the vulnerability is accepted or declined' 'etc
borela/naomi,,
amfoss/WebApp,,
xiadd/zhuishushenqi,,
andreyalexeich/gulp-scss-starter,,
webpack-contrib/babel-minify-webpack-plugin,,
vuesomedev/angular2-babel-esnext-starter,,
jgierer12/awesome-babel-macros,,
