author_repo,wf_contents,security_policy
ivanhofer/typesafe-i18n,run tests & bump version & publish to npm' 'active' '4553475' 'CodeQL' 'active' '9040940' 'Update dependencies' 'active' '19986809' 'run tests' 'active' '20901907' 'run linters' 'active' '20901908' 'run build' 'active' '20901909' '@typesafe-i18n/exporter example - update to latest version' 'active' '20911809' '@typesafe-i18n/importer example - update to latest version' 'active' '21087664' '@typesafe-i18n/formatters example - update to latest version' 'active' '21712902' '@typesafe-i18n/exporter example - update dependencies' 'active' '22978676' '@typesafe-i18n/formatters example - update dependencies' 'active' '22978677' '@typesafe-i18n/importer example - update dependencies' 'active' '22978678' 'Check Markdown links' 'active' '39534754,
mozilla/pontoon,Frontend' 'active' '4416466' 'Heroku' 'active' '4418059' 'Backend' 'active' '4438152' 'Python linting' 'active' '4438153' 'JavaScript linting' 'active' '4439483' 'Linux Install Test' 'active' '6300929' 'Non-frontend JavaScript' 'active' '20045831,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a security vulnerability please use Bugzilla Mozillas bug tracking' 'software It allows us to hide security problems from the public until they are' 'resolved
willpowell8/LocalizationKit_iOS,,
onlytailei/CppRobotics,,
MIT-SPARK/Kimera-VIO,,
projectfluent/fluent,Run tests' 'active' '4769205' 'pages-build-deployment' 'active' '24942051,
parrot-translate/parrot,,
unicode-org/icu4x,Build and Test' 'active' '1277224' 'Coverage' 'active' '1287991' 'Artifacts' 'active' '8886291' 'Artifacts Build' 'active' '9029232' 'pages-build-deployment' 'active' '16392451' 'Scorecards supply-chain security' 'active' '21989229,
axuno/SmartFormat,SonarCloud' 'active' '14891041,
shioyama/mobility,CI' 'active' '1375225' 'pages-build-deployment' 'active' '20010219,
mohakapt/Stringz,,
cvg/nice-slam,,
koala-interactive/frenchkiss.js,Tests' 'active' '30661173,
projectfluent/fluent.js,test' 'active' '11691444' 'legacy' 'active' '11691445,
workalendar/workalendar,CI' 'active' '3286225' 'pages-build-deployment' 'active' '18405706,
wh200720041/floam,,
projectfluent/fluent-rs,Rustfmt' 'active' '40698646' 'Build' ' Test & Coverage' 'active' '4713685,
ucla-vision/xivo,,
translate/translate,CodeQL' 'active' '30125256' 'Docs' 'active' '1029747' 'Test on Linux' 'active' '1060058' 'Test on MacOS' 'active' '1060056' 'Pre-commit check' 'active' '2687406' 'Distribution' 'active' '992548' 'Test on Windows' 'active' '1060057' 'pages-build-deployment' 'active' '17399364,
lucascudo/laravel-pt-BR-localization,laravel-pt-BR-localization' 'active' '408314,
rocketshipapps/adblockfast,,
aissat/easy_localization,Test and Publish' 'active' '650872,
CFPAOrg/Minecraft-Mod-Language-Package,Spider' 'active' '412811' 'Packer' 'active' '466026' 'Label PRs' 'active' '9773968' 'PR Packer' 'active' '21653403' 'Processor-format' 'disabled_manually' '2326158' 'Formatter' 'disabled_manually' '3044100' 'CheckMerge' 'disabled_manually' '3821667,
cntools/libsurvive,Build Nuget' 'active' '3914548' 'Build Wheels' 'active' '3792569' 'Build and Test' 'active' '3792570' 'Publish source' 'active' '17365688,
rpng/R-VIO,,
introlab/odas,compilation' 'active' '21342489,
HKUST-Aerial-Robotics/GVINS,,
tolk/tolk,Tests' 'active' '23433890,
matanki-saito/EU4dll,DllBuild' 'active' '1533484,
koide3/hdl_localization,,
tensorflow/docs-l10n,CI' 'active' '801317' 'Auto-fix pull request' 'active' '2064910' 'New pull request' 'active' '2064911' 'Community approval' 'active' '2113104' 'Nightly jobs' 'active' '2537172' 'Update lists of failing notebooks' 'active' '33172535,
PetWorm/LARVIO,,
ucas-vg/PointTinyBenchmark,,
mbrossar/ai-imu-dr,,
carlosmccosta/dynamic_robot_localization,,
joedixon/laravel-translation,Tests' 'active' '28889735' 'Tests' 'active' '28891790,
formatjs/intl-messageformat,,
tolgee/tolgee-platform,Test' 'active' '3604970' 'Test' 'active' '10514599' 'Deploy preview' 'active' '10514982' 'Prerelease' 'active' '11314545' 'Report intermittent E2E Tests' 'active' '12046391' '.github/workflows/release-test.yml' 'active' '22112758' 'Release' 'active' '32596390' 'Release' 'active' '42049248,
rmariuzzo/Laravel-JS-Localization,,
RickStrahl/Westwind.Globalization,,
CatchZeng/Localizable.strings2Excel,,
arnoweng/CheXNet,,
avajs/ava-docs,,SSuuppppoorrtteedd VVeerrssiioonnss' 'All nonarchived repositories are supported within them the latest release' 'and any later prerelease are supported' 'As a general rule vulnerabilities in dependencies are not considered' 'especially when theyre ReDos vulnerabilities' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please contact Mark Wubben by emailing marknovemberbornnet
changhao-chen/deep-learning-localization-mapping,,
JuliaCN/JuliaZH.jl,TagBot' 'active' '527870' 'Deploy to mirror server' 'active' '12152816' 'Documentation' 'active' '12144140' 'pages-build-deployment' 'active' '16893406,
YarikSOffice/lingver,Build' 'active' '2039395' 'Check' 'active' '2039388,
