author_repo,wf_contents,security_policy
oznu/homebridge-gsh,Homebridge Build and Lint' 'active' '2997684,This document outlines security procedures and general policies for the' 'homebridgegsh project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The homebridgegsh team and community take all security bugs in homebridgegsh' 'seriously Thank you for improving the security of homebridgegsh We' 'appreciate your efforts and responsible disclosure and will make every effort' 'to acknowledge your contributions' 'Report security bugs by emailing the maintainer at devoznu' 'The maintainer will acknowledge your email within  hours and will send a' 'more detailed response within  hours indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'endeavor to keep you informed of the progress towards a fix and full' 'announcement and may ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be released as fast as possible to npm' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please submit a' 'pull request
bwp91/homebridge-ewelink,Build' 'active' '3617372' 'CodeQL' 'active' '2307065,
homebridge/verified,Validate JSON' 'active' '803060' 'Plugin Pre-Checks' 'active' '1064095' 'Label Commenter' 'active' '2175795' 'Stale workflow' 'active' '2633267' 'Set Issue Label' 'active' '17179447' 'Downloads' 'active' '22813073,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We want to ensure that all Homebridge projects are secure for everyone If' 'youve discovered a security vulnerability we appreciate your help in' 'disclosing it to us in a responsible manner' 'Publicly disclosing a vulnerability can put the entire community at risk If' 'youve discovered a security concern please send us a mail Well work with' 'you to make sure we understand the scope of the issue and that we fully' 'address your concern We consider correspondence sent to this email address our' 'highest priority and work to address any issues that arise as quickly as' 'possible' 'After a security vulnerability has been corrected a security hotfix release' 'will be deployed as soon as possible
homebridge-xiaomi-roborock-vacuum/homebridge-xiaomi-roborock-vacuum,CI' 'active' '1356452,
seydx/homebridge-bravia-tvos,,
naofireblade/homebridge-weather-plus,pages-build-deployment' 'active' '19008587,
ParadoxAlarmInterface/pai,CI/CD dev' 'active' '19683434' 'CI/CD master' 'active' '19686235' 'Publish to Docker Hub' 'active' '19686236' 'Publish to PyPI' 'active' '19687672' 'Release' 'active' '19686237' 'Test and Lint' 'active' '18198521' 'Test and Lint' 'active' '18086207' 'pages-build-deployment' 'active' '17815526,
LASER-Yi/homebridge-mi-acpartner,,
alexryd/homebridge-shelly,,
tuya/tuya-homebridge,Build and Lint' 'active' '39536615' 'Greetings' 'active' '11652800' 'Mark stale issues and pull requests' 'active' '11652594,
hannseman/homebridge-mi-hygrothermograph,Node CI' 'active' '167148' 'Coverage' 'active' '8218580' 'CI' 'active' '8218162,
nxhack/openwrt-node-packages,,
merdok/homebridge-miot,,
AlexGustafsson/homebridge-wol,,
bwp91/homebridge-govee,Build' 'active' '3617447' 'CodeQL' 'active' '2601235,
seydx/homebridge-fritz-platform,,
nicoduj/homebridge-harmony,,
itavero/homebridge-z2m,Update generated documentation' 'active' '5773813' 'Analyze PR' 'active' '6462625' 'Verify' 'active' '6462626' 'pages-build-deployment' 'active' '16631048' 'CodeQL' 'active' '42476408,
sahilchaddha/homebridge-dafang,,
