author_repo,wf_contents,security_policy
liukuo362573/YiShaAdmin,.NET Core' 'active' '22483,One of our security researchers recently found a potential security issue in' 'yishaadmin' 'To ensure the responsible disclosure of this information the content can be' 'accessed via this magic link or by copy and pasting the URL below Once on the' 'site you will be able to review the report and collaborate with the security' 'researcher' 'Magic link URL httpshuntrdevbountiesaeaccfbaa' 'feaffb' 'tokenceaeaecaedeffaefdefddfdfdabcadaaeaaaecfeeeadeebdefccafcbdabcebbbccbfaaefefaafbffa' ' Jamie Slome from huntrdev
onokumus/metismenu,pages-build-deployment' 'active' '36708406,
jpillora/notifyjs,,
kanwangzjm/funiture,,
craftpip/jquery-confirm,,
GoogleLLP/SuperMarket,,
NicolasCARPi/jquery_jeditable,,
Mottie/Keyboard,pages-build-deployment' 'active' '18586057,
marioizquierdo/jquery.serializeJSON,,
thinkgem/jeesite4,,
mumuy/widget,pages-build-deployment' 'active' '18815177,
alvarotrigo/multiscroll.js,,
artpolikarpov/fotorama,,
stowball/jQuery-rwdImageMaps,,
geosigno/simpleParallax.js,,
acidb/mobiscroll,,
christophery/pushy,,
itsjavi/bootstrap-colorpicker,,
u014427391/jeeplatform,,
bjornd/jvectormap,,
codingforentrepreneurs/eCommerce,,
FancyGrid/awesome-grid,,
mkoryak/floatThead,,
danielm/uploader,,
kottenator/jquery-circle-progress,,
neuronetio/gantt-elastic,pages-build-deployment' 'active' '17359659,
devjin0617/vue2-admin-lte,,
Indamix/real-shadow,,
stefanerickson/covervid,pages-build-deployment' 'active' '42841067,
kartik-v/bootstrap-star-rating,,
fengyuanchen/viewer,,
danielemoraschi/maplace.js,,
dkern/jquery.lazy,,
mbraak/jqTree,Build and Deploy to Github Pages' 'active' '27179506' 'Continuous integration' 'active' '3693980' 'CodeQL' 'active' '3759396' 'Compressed Size' 'active' '38307732' 'pages-build-deployment' 'active' '27973848,
