author_repo,wf_contents,security_policy
laravel/tinker,issues' 'active' '41267171' 'pull requests' 'active' '23547172' 'tests' 'active' '610731' 'update changelog' 'active' '19512857,PPLLEEAASSEE DDOONNTT DDIISSCCLLOOSSEE SSEECCUURRIITTYYRREELLAATTEEDD IISSSSUUEESS PPUUBBLLIICCLLYY SSEEEE BBEELLOOWW' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the latest major version receives security fixes' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover a security vulnerability within Laravel please send an email' 'to Taylor Otwell at taylorlaravelcom All security vulnerabilities will be' 'promptly addressed' 'PPuubblliicc PPGGPP KKeeyy' 'BEGIN PGP PUBLIC KEY BLOCK' 'Version OpenPGP v' 'Comment httpsselaiopgp' '' 'xsFNBFugFSQBEACxEKhIYIoJzcouVTIYKJfWFGvwFgbRjQWBiHQdHIdvCrbWo' 'slRvgMGyHLJrWElnNdRaNdQvlShrZFBvuZvcmMNmFOMmQKLt' 'OKbhiwNNbEuyOhNQlarEywhFYfhBeurajGtcyURJDloQvNzcxRWGK' 'GCLrkazPYIjIFUvHLtmcYFFFGbHKpnICKCvPoQSaYNAHlHQBLFb' 'JgWPlSySHLugUFsICsfBZadXYQGdWmbaFOWBKXgRsBQaBzfoS' 'qqscNwVhAdBeYlVFfImDOxGlZsuLKBKJboRzCIkBAwufKssNVRKSUMv' 'YGnmqPGmeQoIkvQkuaVjTwWfQxwFDxZVQSsjIlbVyRLAchqeAmiIR' 'tZMNMPFpuSwBfYimrXqqbEOffrfsTzRenGCxmjNZRzXPanFeuoqXeXZ' 'hTiCdfeHKcBImLqOWibBqgWwWPJjvuhANyQpRVzfNNEOwJYCNbQPM' 'PbqYvMruAHgguyuujXoyLSxJMVkFxSCDuBKIxSSUIcgbjIlnxWLXZC' 'wlKWxAKkerOwgIPnxNfxQoiYiEKAcPShWRAwHIMtrVRJxwGMCwARAQAB' 'zRJYXlsbJAbGFyYXZlbCjbCwXAEEwEKABoFAlugFSQCGyDCwkHAxUKCAIe' 'AQIXgAIZAQAKCRDKAIrMlZoSDzwuKrbqXbvZTVuTnNzmPvVBzl' 'SFEKTYqaGosghZuGmaNEyZCeUjPQwcfHwatIwqgLRppsGBmZwu' 'mcRaBFRFXmCTEjlpvBkOwMJZfnNdaktqWDbMNneUwnpWlNSLeoNI' 'uKYZmJopNFLEaxWGaaDpmqDJWDraPHxMUAgZVuCGjIjYZbDnChxD' 'auDODjeauGcKRBcKKPRLZjWEtSWReLxvsTuqJSWhCybHRBlBQTcJJR' 'gJuVXfIYMTNRmGggxcXrlOAiDCjEJZTUtcSxedQFnNyGfKxeloTFP' 'wwFHbdKhsSDZOyxPNIYOHlMfMvvJaNbOwxPPAEutPwraqXsbgPeeiJwAdyw' 'mPwxwNQvKJITRvatwTtLxSevQIZGPHCYTSlsIoijqhvfqruMDYItCq' 'uzeiTyHwfUppuFmcwZdrDwgNVqWPtupDWmthqESFUEQVoOvOPgAE' 'ofOMaeHNDrUgcXjPxZuUpRkhHEjJeiuLtbvOgrWwvKOaatyEbVlzHAe' 'RHdJRJRPKSYThxxduqfOBXEarbbhHdSHKhPwMcehNnQDoNxQcvGQp' 'YUyCRausATQRboBUkAQgAhjEOHNvpYuTtVFuUwbQazLIoZogqgC' 'EbdiuIPMMnuGbEOnNtPVMFXxIUYBIlzhLMxfpfbrsoRlqLdKMzdm' 'eREqJRgUNfjZhtRZZjiFPrAGpYxwmJkvuQGhGCJCcCCLJoIIt' 'KbKiOzWFVZvYFjWbISRdGqSSEFhifULUlJnEsFvJxAXNRqjUe' 'HSmNbUCtYAvJKymcfOGkOzvIwuKxkhNwspjDcOebDVvIdYtGl' 'bnPpBlVOAzssXoyywUsVLNtVkafcrdaVnwARAQABwsKEBBgBCgAP' 'BQJboBUkBQkPCZwAAhsuASkJEMoAjuvyXtmwFgBBkBCgAGBQJboBUkAAoJEAI' 'aTLtYHmjpIHAZKwTGetHFokJxsdomvbqvVtpAjnUbvZEigyZXndHJVK' 'URDNlfGxLWEcYdatJziNzzDuzcPpCqeTlCxOkyFFjELtNEqUbvvmR' 'tdLXsSFjHnLJRKlYfZrnjKAAjqCMttILBovYrIlyVtkbShMHiAZl' 'EgihnHRJxGZjEUxyTxcBnhfjAvxQqLOjRpeePSKbTDNMjHbGpLrESz' 'cmynVzDMLfxgAAuQFMwdlKqveyRZXzeqvyAatUpJaLDsSLKOItwvBub' 'tHbCEmqrUwlSNyUahOvOcMAHnFfdWeAWIQKnPXtCwCedKnQkbOw' 'ojxUNlTkEtQJnOlKBFXaMOUykopuuBEEXErShdunOKXUdDbkvFAB' 'TtltDSLBsQeHExSbJoqraJkDUutWdJxVDYFUttBgaIGqdPuyRRoc' 'irVXsdDYqjzlfwmSeJRCPuhktMVgtuONRarXQWfJklPcD' 'UKNWWagjiGLRIAIpGMsBiXpHhqmMMthuneBZGGJzuXCzWboOHyq' 'kWgfYathMvwnUklDVgSGyLiKQrapdLvUuuEfFsMuCDicZBRXPqoXj' 'PBjkkPKhwUTNlwEQrGFQsZhNeMptMfCqtxZtMIMBNLvESrmQoQv' 'sTBWgULGYRKdxojHEuwZbcLgodezvkfPtuCXtieFthDlWHyx' 'XJJjIpDfGOBgXrSQrQEYlFuPQynKwxecGIeZughNrPvKEcfMLVqBQv' 'wVHiGpyNKMUOgAECLCsYCxKEkaPrqGhwuqjWiXmzYvKfsFLfR' 'OwGazLsnRSxbkoSiZuOVLfnXRcxsHebteZatlwDoqrtKnlJgmZHJY' 'vMgkjpSlaGnvhZjOwEEWAVJAEIAKJSrUvXRyKXQnLpKfjujStDt' 'hBMeVbrAbgwCNXQZzVRbRZRRaCzpKSqwhEQVtHgdKgfdNdGNhGDFAVk' 'SihMhQzFKttUZgwYenzDuaaAVwNAZzRIrskwiASBUoOlIhrAYgcQCA' 'LpwCSMrUNBgYIVaxiFljEbSuMABfOsTflzLTDRvovDfihyZOXsXiH' 'RVoUTIpNZILCZiiKubEsMjfSQwCsUyDyHbOGdOawRLHWOnZCxE' 'JbCqriHaMdHMCluxWJKDDbVBLiiPZCTkuKUDswCyiotpVEAEQEAAcLC' 'hAQYAQoADwUCWAVJAUJDwmcAAIbLgEpCRDKAIrMlZsBdIAQZAQoABgUCWAV' 'JAAKCRDxrCjKNeORjtBEnKVJlwBJwXcQpbZgJrghyXBssvNUFv' 'QDztuSkTsKKUoBrBDEinFxTPzxXIeyPcmthMHsYdMlAaGpcCwVJiL' 'fZvdAiYNXCBepwnwoziyhxuPaqoezSEMDGWQfttGqttmmDiRVysCECF' 'EyhkHwvCcbpXbQqXFzCUyaIZuGpeoeOUBCzOChEUuUhbkXtdSbS' 'ZERoxFjrGUbkMkZkKvNSFdTNskQuHoNmhbMYfRzKXJNrcQdQQufiB' 'zFccBaJVUnYAMftTeTALakhwSqrAcdDavJZpEYfYPsmPGTegcDJVE' 'WIlCtSlhbwviUjvWEWJUEnMjhoUNUTJtHIliUYUajKMGAtwJZTXJaKVUx' 'UCWrioKfSzlbpngBuFlvULgZRcKbBZWvKjKRYpxpfvPyPElmegCjAkoiZYV' 'LOVjFfnMkkPnRZZfTNxbKBwjOnOgoEVgbAvHdeSUHRSnaVNb' 'yttRfYtyKojuPmlNsbyAaUYUtJoXNCwdVxzarYEuUabhAfDiVTunwTr' 'YVvnriSFOjNvOYwdLAanqMbzuGpoBSSilXgJvITvQfWPvgICQhwKS' 'FBuquQGbBSzewlnMbKXmhyGLlvXpOqpkkejQooBSqjBDuYixSjoknr' 'pRbjgqgqBKlcpfwDXqCrlvqasVOHaKhiFZGxZIVbBpBOdvAKaMjpuln' 'yklNYFIfgmGPYbLelvXVnXfvwSVmCQVLtMbLHsFfVsAUsGAtLWtwgt' 'antzftRHXbDIqrqEYKFkvFoCOXyHQBhPAEzKqhMXByEkEKbuskioL' 'mHhDQyHjTWcxstqQjkUQTIFlsSmurVXEifpyIMCbkSCDawesvInKt' 'WBGOGqJGDlNiqBYYtxNqzHCJoC' 'zXOv' 'END PGP PUBLIC KEY BLOCK
Laravel-Lang/lang,phpunit' 'active' '6748462' 'pages-build-deployment' 'active' '16622077' 'docs' 'active' '18366043' 'update' 'active' '18492957' 'Code-Style Check' 'active' '19599567' 'download' 'active' '29290204' 'code-style' 'active' '33620057,This project is text translations of Laravel project So this project doesnt' 'need to have security policy
invoiceninja/invoiceninja,dusk' 'active' '11257540' 'phpunit' 'active' '853967' 'Upload Release Asset' 'active' '925108,
crater-invoice/crater,CI' 'active' '7064370' 'Build PR Image' 'active' '40686820' 'Deploy Uffizzi Preview' 'active' '41093316,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please email securitycraterappcom to report any security vulnerabilities We' 'will acknowledge receipt of your vulnerability and strive to send you regular' 'updates about our progress If youre curious about the status of your' 'disclosure please feel free to email us again
jenssegers/laravel-mongodb,CI' 'active' '402233,
fruitcake/laravel-cors,Unit Tests' 'active' '1059130,
ecrmnn/collect.js,,
aimeos/aimeos-laravel,,
akaunting/akaunting,Tests' 'active' '11171' 'Translations' 'active' '2151167,PPLLEEAASSEE DDOONNTT DDIISSCCLLOOSSEE SSEECCUURRIITTYYRREELLAATTEEDD IISSSSUUEESS PPUUBBLLIICCLLYY SSEEEE BBEELLOOWW' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'Feel free to report security issues based on the following chart' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' 'x   ' 'x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover any security related issues please email' 'securityakauntingcom instead of using the issue tracker
flarum/framework,Tests' 'active' '49574' 'Lint' 'active' '1048623' 'JS' 'active' '12316699' 'Typescript Checks' 'active' '14652193' 'Framework PHP' 'active' '15102558' 'Framework JS' 'active' '16910633' 'Akismet PHP' 'active' '21577870' 'Akismet JS' 'active' '21577871' 'Approval PHP' 'active' '21577872' 'Approval JS' 'active' '21577873' 'Core PHP' 'active' '21577874' 'Core JS' 'active' '21577875' 'Embed PHP' 'active' '21577876' 'Embed JS' 'active' '21577877' 'Emoji PHP' 'active' '21577878' 'Emoji JS' 'active' '21577879' 'Flags PHP' 'active' '21577880' 'Flags JS' 'active' '21577881' 'Likes PHP' 'active' '21577882' 'Likes JS' 'active' '21577883' 'Lock PHP' 'active' '21577884' 'Lock JS' 'active' '21577885' 'Markdown PHP' 'active' '21577886' 'Markdown JS' 'active' '21577887' 'Mentions PHP' 'active' '21577888' 'Mentions JS' 'active' '21577889' 'Nicknames PHP' 'active' '21577890' 'Nicknames JS' 'active' '21577891' 'Package Manager JS' 'active' '21577892' 'Pusher PHP' 'active' '21577893' 'Pusher JS' 'active' '21577894' 'Statistics PHP' 'active' '21577895' 'Statistics JS' 'active' '21577896' 'Sticky PHP' 'active' '21577897' 'Sticky JS' 'active' '21577898' 'Subscriptions PHP' 'active' '21577899' 'Subscriptions JS' 'active' '21577900' 'Suspend PHP' 'active' '21577901' 'Suspend JS' 'active' '21577902' 'Tags PHP' 'active' '21577903' 'Tags JS' 'active' '21577904' 'Unit Tests' 'active' '24448508' 'Package Manager PHP' 'active' '24792645' 'Flarum Backend Jobs' 'active' '28506258' 'Flarum Frontend Jobs' 'active' '28506260' 'Prepare Release' 'active' '31349686,VVeerrssiioonnss' 'Due to the nature of our project  being open source  we have decided to patch' 'only the latest major release currently vx for security vulnerabilities' 'HHooww ttoo ddiisscclloossee' 'Please use huntrdev for security issues that affect our project If you' 'believe you have found a vulnerability please disclose it via this form' 'This will enable us to rreevviieeww the vulnerability ffiixx it promptly and rreewwaarrdd' 'you for your efforts' 'If you have any questions about the process feel free to reach out to' 'securityhuntrdev or securityflarumorg
